IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,Adults,Children,Country,IsRepeatedGuest,ReservedRoomType,CustomerType,ADR,ticker,hotel,book_id,ArrivalDate
1,211,2016,Sep,37,7,1,0,PRT,0,D               ,Transient,89,2,Resort,RTransient2016September7-2,9/7/2016
1,238,2016,Sep,37,7,1,0,PRT,0,D               ,Transient,89,19,Resort,RTransient2016September7-19,9/7/2016
0,358,2016,Sep,37,8,2,0,GBR,0,A               ,Contract,53.85,1,Resort,RContract2016September8-1,9/8/2016
1,214,2016,Sep,37,10,2,0,PRT,0,E               ,Transient,85.62,11,Resort,RTransient2016September10-11,9/10/2016
1,60,2016,Sep,38,11,2,0,BRA,0,A               ,Transient,127.75,11,Resort,RTransient2016September11-11,9/11/2016
1,15,2016,Sep,38,13,2,0,ESP,0,A               ,Transient,129,2,Resort,RTransient2016September13-2,9/13/2016
1,170,2016,Sep,38,16,2,0,PRT,0,E               ,Transient,90,6,Resort,RTransient2016September16-6,9/16/2016
1,244,2016,Sep,39,20,1,0,PRT,0,A               ,Transient,71,6,Resort,RTransient2016September20-6,9/20/2016
1,385,2016,Sep,39,21,2,0,PRT,0,A               ,Transient,66,24,Resort,RTransient2016September21-24,9/21/2016
1,289,2016,Sep,39,24,2,0,PRT,0,A               ,Transient-Party,64,5,Resort,RTransient-Party2016September24-5,9/24/2016
1,14,2016,Sep,40,26,2,2,DEU,0,G               ,Transient,233,2,Resort,RTransient2016September26-2,9/26/2016
0,333,2016,Sep,40,26,2,0,GBR,0,A               ,Transient,74.62,28,Resort,RTransient2016September26-28,9/26/2016
1,94,2016,Sep,40,29,2,0,PRT,0,D               ,Transient,119,3,Resort,RTransient2016September29-3,9/29/2016
1,65,2016,Oct,41,4,1,0,PRT,0,A               ,Transient,70,5,Resort,RTransient2016October4-5,10/4/2016
0,383,2016,Oct,41,6,2,0,GBR,0,A               ,Transient-Party,48,17,Resort,RTransient-Party2016October6-17,10/6/2016
0,383,2016,Oct,41,6,1,0,GBR,0,A               ,Transient-Party,44,20,Resort,RTransient-Party2016October6-20,10/6/2016
1,383,2016,Oct,41,6,2,0,PRT,0,A               ,Transient-Party,48,26,Resort,RTransient-Party2016October6-26,10/6/2016
1,383,2016,Oct,41,6,2,0,PRT,0,A               ,Transient-Party,48,40,Resort,RTransient-Party2016October6-40,10/6/2016
1,131,2016,Oct,42,9,2,0,PRT,0,A               ,Transient-Party,55,15,Resort,RTransient-Party2016October9-15,10/9/2016
0,337,2016,Oct,42,9,2,0,GBR,0,D               ,Transient-Party,66.28,38,Resort,RTransient-Party2016October9-38,10/9/2016
0,364,2016,Oct,42,12,1,0,GBR,0,A               ,Transient-Party,66,9,Resort,RTransient-Party2016October12-9,10/12/2016
1,249,2016,Oct,42,14,2,0,PRT,0,A               ,Transient-Party,60.36,6,Resort,RTransient-Party2016October14-6,10/14/2016
1,198,2016,Oct,42,15,2,0,AUT,0,A               ,Transient-Party,60.83,16,Resort,RTransient-Party2016October15-16,10/15/2016
1,111,2016,Oct,43,18,3,1,IRL,0,H               ,Transient,123,18,Resort,RTransient2016October18-18,10/18/2016
1,127,2016,Oct,43,19,2,0,GBR,0,D               ,Transient,68,1,Resort,RTransient2016October19-1,10/19/2016
1,127,2016,Oct,43,19,2,0,GBR,0,D               ,Transient,68,2,Resort,RTransient2016October19-2,10/19/2016
1,127,2016,Oct,43,19,2,2,ESP,0,G               ,Transient,130,8,Resort,RTransient2016October19-8,10/19/2016
1,386,2016,Oct,43,20,2,0,PRT,0,A               ,Transient-Party,49,1,Resort,RTransient-Party2016October20-1,10/20/2016
1,131,2016,Oct,43,21,3,1,BRA,0,H               ,Transient,171,5,Resort,RTransient2016October21-5,10/21/2016
1,27,2016,Oct,43,21,2,0,SWE,0,E               ,Transient,115,13,Resort,RTransient2016October21-13,10/21/2016
1,135,2016,Oct,43,22,2,2,SWE,0,G               ,Transient,118,20,Resort,RTransient2016October22-20,10/22/2016
1,138,2016,Oct,43,22,2,0,SWE,0,D               ,Transient,68,28,Resort,RTransient2016October22-28,10/22/2016
1,188,2016,Oct,44,26,2,0,PRT,0,A               ,Transient,37.2,13,Resort,RTransient2016October26-13,10/26/2016
1,378,2016,Nov,45,1,2,0,PRT,0,A               ,Transient,46,12,Resort,RTransient2016November1-12,11/1/2016
1,58,2016,Nov,45,1,2,0,DEU,0,A               ,Transient,37.8,21,Resort,RTransient2016November1-21,11/1/2016
1,27,2016,Nov,45,2,2,0,DEU,0,A               ,Transient,37.8,7,Resort,RTransient2016November2-7,11/2/2016
1,66,2016,Nov,45,3,2,0,PRT,0,D               ,Transient,73.8,4,Resort,RTransient2016November3-4,11/3/2016
1,211,2016,Nov,45,5,2,0,PRT,0,A               ,Transient,30,19,Resort,RTransient2016November5-19,11/5/2016
1,44,2016,Nov,45,5,2,0,GBR,0,E               ,Transient,82.8,26,Resort,RTransient2016November5-26,11/5/2016
1,32,2016,Nov,46,8,2,0,PRT,0,A               ,Transient,37.8,5,Resort,RTransient2016November8-5,11/8/2016
1,19,2016,Nov,46,10,2,0,PRT,0,A               ,Transient,66,15,Resort,RTransient2016November10-15,11/10/2016
1,32,2016,Nov,46,12,2,0,ESP,0,D               ,Transient,66,2,Resort,RTransient2016November12-2,11/12/2016
1,91,2016,Nov,47,18,2,0,ESP,0,A               ,Transient,37.8,5,Resort,RTransient2016November18-5,11/18/2016
1,32,2016,Nov,48,22,2,0,PRT,0,A               ,Transient,78,1,Resort,RTransient2016November22-1,11/22/2016
1,215,2016,Nov,48,24,2,0,PRT,0,E               ,Transient,55.8,2,Resort,RTransient2016November24-2,11/24/2016
1,69,2016,Nov,48,26,2,0,PRT,0,A               ,Transient,33.6,22,Resort,RTransient2016November26-22,11/26/2016
1,152,2016,Nov,49,27,1,0,DEU,0,D               ,Transient,46.8,2,Resort,RTransient2016November27-2,11/27/2016
1,105,2016,Dec,50,8,2,0,GBR,0,A               ,Transient,37.8,5,Resort,RTransient2016December8-5,12/8/2016
1,200,2016,Dec,50,8,2,0,NLD,0,D               ,Transient,46.8,7,Resort,RTransient2016December8-7,12/8/2016
1,92,2016,Dec,50,9,2,0,PRT,0,A               ,Transient,42,2,Resort,RTransient2016December9-2,12/9/2016
1,335,2016,Dec,53,28,2,0,PRT,0,A               ,Transient,64,5,Resort,RTransient2016December28-5,12/28/2016
1,13,2016,Dec,53,28,2,0,PRT,0,A               ,Transient,65,6,Resort,RTransient2016December28-6,12/28/2016
1,42,2016,Dec,53,31,2,0,PRT,0,G               ,Transient-Party,275,2,Resort,RTransient-Party2016December31-2,12/31/2016
1,74,2017,Jan,1,1,2,0,PRT,0,A               ,Transient,57.6,1,Resort,RTransient2017January1-1,1/1/2017
1,78,2017,Jan,2,13,2,0,ESP,0,F               ,Transient,54.27,1,Resort,RTransient2017January13-1,1/13/2017
1,33,2017,Jan,4,25,2,0,PRT,0,D               ,Transient,58,2,Resort,RTransient2017January25-2,1/25/2017
1,4,2017,Jan,4,28,2,0,PRT,0,D               ,Transient,55,10,Resort,RTransient2017January28-10,1/28/2017
1,71,2017,Jan,5,30,2,0,FRA,0,D               ,Transient,78,6,Resort,RTransient2017January30-6,1/30/2017
1,186,2017,Jan,5,31,2,0,GBR,0,A               ,Transient,37.8,4,Resort,RTransient2017January31-4,1/31/2017
1,30,2017,Feb,7,17,2,0,PRT,0,A               ,Transient,48,2,Resort,RTransient2017February17-2,2/17/2017
1,74,2017,Feb,7,18,2,0,PRT,0,A               ,Transient-Party,40,5,Resort,RTransient-Party2017February18-5,2/18/2017
1,69,2017,Feb,8,19,1,0,ITA,0,A               ,Transient-Party,37,2,Resort,RTransient-Party2017February19-2,2/19/2017
1,1,2017,Feb,8,21,2,0,PRT,0,A               ,Transient-Party,42,3,Resort,RTransient-Party2017February21-3,2/21/2017
1,19,2017,Feb,8,25,2,2,PRT,0,C               ,Transient,69,3,Resort,RTransient2017February25-3,2/25/2017
1,50,2017,Mar,9,1,2,0,PRT,0,A               ,Transient-Party,55.8,8,Resort,RTransient-Party2017March1-8,3/1/2017
1,312,2017,Mar,10,5,1,0,PRT,0,E               ,Transient-Party,45,3,Resort,RTransient-Party2017March5-3,3/5/2017
1,25,2017,Mar,10,8,2,0,GBR,0,D               ,Transient,68,3,Resort,RTransient2017March8-3,3/8/2017
1,115,2017,Mar,10,9,2,0,PRT,0,A               ,Transient,65,3,Resort,RTransient2017March9-3,3/9/2017
1,86,2017,Mar,10,9,2,0,PRT,0,A               ,Transient,46,7,Resort,RTransient2017March9-7,3/9/2017
1,86,2017,Mar,10,9,2,0,PRT,0,A               ,Transient,46,21,Resort,RTransient2017March9-21,3/9/2017
1,86,2017,Mar,10,9,2,0,PRT,0,A               ,Transient,46,30,Resort,RTransient2017March9-30,3/9/2017
1,16,2017,Mar,10,9,1,0,GBR,0,A               ,Transient,55,33,Resort,RTransient2017March9-33,3/9/2017
1,112,2017,Mar,11,15,1,0,PRT,0,A               ,Transient-Party,40,2,Resort,RTransient-Party2017March15-2,3/15/2017
1,211,2017,Mar,11,15,2,0,ITA,0,A               ,Transient,37.8,2,Resort,RTransient2017March15-2,3/15/2017
1,10,2017,Mar,11,16,2,0,IRL,0,G               ,Transient,142,3,Resort,RTransient2017March16-3,3/16/2017
1,103,2017,Mar,13,27,2,0,PRT,0,E               ,Transient,73,6,Resort,RTransient2017March27-6,3/27/2017
1,103,2017,Mar,13,27,2,0,PRT,0,E               ,Transient,73,23,Resort,RTransient2017March27-23,3/27/2017
1,103,2017,Mar,13,27,2,0,PRT,0,E               ,Transient,73,43,Resort,RTransient2017March27-43,3/27/2017
1,38,2017,Apr,14,2,2,0,NLD,0,A               ,Transient,70,6,Resort,RTransient2017April2-6,4/2/2017
1,10,2017,Apr,14,3,1,0,PRT,0,A               ,Transient,45,16,Resort,RTransient2017April3-16,4/3/2017
1,26,2017,Apr,14,4,2,0,RUS,0,E               ,Transient,105,2,Resort,RTransient2017April4-2,4/4/2017
1,46,2017,Apr,14,5,2,0,ESP,0,A               ,Transient,70,4,Resort,RTransient2017April5-4,4/5/2017
1,32,2017,Apr,14,6,3,1,VEN,0,H               ,Transient,165,12,Resort,RTransient2017April6-12,4/6/2017
1,24,2017,Apr,14,8,2,0,PRT,0,E               ,Transient,147,1,Resort,RTransient2017April8-1,4/8/2017
1,45,2017,Apr,14,8,3,0,PRT,0,E               ,Transient,138.4,2,Resort,RTransient2017April8-2,4/8/2017
1,29,2017,Apr,15,9,2,2,ISR,0,C               ,Transient,125,2,Resort,RTransient2017April9-2,4/9/2017
1,70,2017,Apr,15,11,2,0,ESP,0,A               ,Transient,128.8,7,Resort,RTransient2017April11-7,4/11/2017
1,246,2017,Apr,15,13,2,0,ESP,0,E               ,Transient,101.7,10,Resort,RTransient2017April13-10,4/13/2017
1,173,2017,Apr,15,14,2,0,DEU,0,E               ,Transient,88.5,26,Resort,RTransient2017April14-26,4/14/2017
1,68,2017,Apr,16,17,2,0,BRA,0,D               ,Transient,75,3,Resort,RTransient2017April17-3,4/17/2017
1,234,2017,Apr,16,22,2,0,PRT,0,C               ,Transient-Party,89,5,Resort,RTransient-Party2017April22-5,4/22/2017
1,233,2017,Apr,17,29,2,0,RUS,0,A               ,Transient,92,19,Resort,RTransient2017April29-19,4/29/2017
1,172,2017,Apr,17,29,2,0,PRT,0,E               ,Transient,97.71,21,Resort,RTransient2017April29-21,4/29/2017
1,172,2017,Apr,17,29,2,0,PRT,0,E               ,Transient,97.71,36,Resort,RTransient2017April29-36,4/29/2017
1,87,2017,Apr,18,30,2,0,NA,0,A               ,Transient,48,9,Resort,RTransient2017April30-9,4/30/2017
1,221,2017,Apr,18,30,2,0,PRT,0,D               ,Transient-Party,83.43,11,Resort,RTransient-Party2017April30-11,4/30/2017
1,83,2017,May,18,3,2,0,DEU,0,E               ,Transient,147,13,Resort,RTransient2017May3-13,5/3/2017
1,106,2017,May,18,5,2,0,IRL,0,A               ,Transient,85,22,Resort,RTransient2017May5-22,5/5/2017
1,136,2017,May,19,7,2,0,PRT,0,E               ,Transient,115,3,Resort,RTransient2017May7-3,5/7/2017
1,123,2017,May,19,7,2,0,CHE,0,D               ,Transient,90,8,Resort,RTransient2017May7-8,5/7/2017
1,302,2017,May,19,9,2,0,PRT,0,A               ,Transient-Party,81,4,Resort,RTransient-Party2017May9-4,5/9/2017
1,14,2017,May,19,10,2,0,DEU,0,A               ,Transient,96.14,6,Resort,RTransient2017May10-6,5/10/2017
1,22,2017,May,19,12,2,0,PRT,0,A               ,Transient,90,3,Resort,RTransient2017May12-3,5/12/2017
1,70,2017,May,20,17,2,2,CHE,0,C               ,Transient,173,14,Resort,RTransient2017May17-14,5/17/2017
1,471,2017,May,20,20,2,0,PRT,0,A               ,Transient,47,10,Resort,RTransient2017May20-10,5/20/2017
1,86,2017,May,21,23,2,2,CHE,0,C               ,Transient,123,10,Resort,RTransient2017May23-10,5/23/2017
1,462,2017,May,21,25,2,0,PRT,0,A               ,Transient,78,22,Resort,RTransient2017May25-22,5/25/2017
1,4,2017,May,22,29,1,0,PRT,0,E               ,Transient,152,1,Resort,RTransient2017May29-1,5/29/2017
1,411,2017,May,22,31,2,0,PRT,0,A               ,Transient,71.1,15,Resort,RTransient2017May31-15,5/31/2017
1,113,2017,Jun,22,1,2,0,IRL,0,E               ,Transient,140,13,Resort,RTransient2017June1-13,6/1/2017
1,323,2017,Jun,22,3,2,0,PRT,0,A               ,Transient,72,8,Resort,RTransient2017June3-8,6/3/2017
1,323,2017,Jun,22,3,2,0,PRT,0,A               ,Transient,72,9,Resort,RTransient2017June3-9,6/3/2017
1,320,2017,Jun,22,3,2,0,IRL,0,A               ,Transient,74.25,15,Resort,RTransient2017June3-15,6/3/2017
1,319,2017,Jun,22,3,2,0,IRL,0,D               ,Transient,88.2,17,Resort,RTransient2017June3-17,6/3/2017
1,24,2017,Jun,23,5,2,2,ARG,0,G               ,Transient,213.33,8,Resort,RTransient2017June5-8,6/5/2017
1,318,2017,Jun,23,5,2,0,PRT,0,A               ,Transient,74.25,10,Resort,RTransient2017June5-10,6/5/2017
1,35,2017,Jun,23,7,2,0,PRT,0,D               ,Transient,126,1,Resort,RTransient2017June7-1,6/7/2017
1,309,2017,Jun,23,8,2,0,PRT,0,A               ,Transient,66,8,Resort,RTransient2017June8-8,6/8/2017
1,6,2017,Jun,24,12,1,0,PRT,0,A               ,Transient,107.95,1,Resort,RTransient2017June12-1,6/12/2017
1,237,2017,Jun,24,12,2,0,GBR,0,A               ,Transient,80.1,5,Resort,RTransient2017June12-5,6/12/2017
1,118,2017,Jun,24,14,3,1,IRL,0,H               ,Transient,195,18,Resort,RTransient2017June14-18,6/14/2017
1,123,2017,Jun,24,15,2,2,ISR,0,G               ,Transient,180,18,Resort,RTransient2017June15-18,6/15/2017
1,250,2017,Jun,24,16,2,0,GBR,0,A               ,Transient,80.1,20,Resort,RTransient2017June16-20,6/16/2017
1,308,2017,Jun,24,16,2,0,IRL,0,A               ,Transient,80.1,28,Resort,RTransient2017June16-28,6/16/2017
1,326,2017,Jun,24,17,2,0,PRT,0,A               ,Transient,86.7,19,Resort,RTransient2017June17-19,6/17/2017
1,131,2017,Jun,25,18,2,0,PRT,0,A               ,Transient,63,8,Resort,RTransient2017June18-8,6/18/2017
1,289,2017,Jun,25,20,1,0,PRT,0,A               ,Transient,77.61,10,Resort,RTransient2017June20-10,6/20/2017
1,205,2017,Jun,25,23,2,2,POL,0,G               ,Transient,180,9,Resort,RTransient2017June23-9,6/23/2017
1,273,2017,Jun,25,24,2,0,PRT,0,A               ,Transient,80.1,19,Resort,RTransient2017June24-19,6/24/2017
1,270,2017,Jun,26,25,2,0,PRT,0,A               ,Transient,84.7,32,Resort,RTransient2017June25-32,6/25/2017
1,313,2017,Jun,26,26,2,0,PRT,0,A               ,Contract,84.7,1,Resort,RContract2017June26-1,6/26/2017
1,139,2017,Jun,26,28,2,0,PRT,0,A               ,Transient,111.6,4,Resort,RTransient2017June28-4,6/28/2017
1,50,2017,Jun,26,28,2,0,PRT,0,D               ,Transient,76,6,Resort,RTransient2017June28-6,6/28/2017
1,109,2017,Jun,26,30,2,0,IRL,0,A               ,Transient,140,9,Resort,RTransient2017June30-9,6/30/2017
1,130,2017,Jul,26,1,2,0,PRT,0,D               ,Transient-Party,120,3,Resort,RTransient-Party2017July1-3,7/1/2017
1,104,2017,Jul,27,2,1,0,PRT,0,D               ,Transient,165,4,Resort,RTransient2017July2-4,7/2/2017
1,24,2017,Jul,28,11,2,0,RUS,0,D               ,Transient,180,13,Resort,RTransient2017July11-13,7/11/2017
1,110,2017,Jul,28,11,2,0,ISR,0,G               ,Transient,260,15,Resort,RTransient2017July11-15,7/11/2017
1,110,2017,Jul,28,11,2,1,ISR,0,E               ,Transient,200,16,Resort,RTransient2017July11-16,7/11/2017
1,25,2017,Jul,29,16,2,0,GBR,0,D               ,Transient,210,3,Resort,RTransient2017July16-3,7/16/2017
1,181,2017,Jul,29,16,2,0,CHE,0,D               ,Transient,171.71,14,Resort,RTransient2017July16-14,7/16/2017
1,64,2017,Jul,29,17,2,0,PRT,0,F               ,Transient,201.4,9,Resort,RTransient2017July17-9,7/17/2017
1,72,2017,Jul,29,19,2,0,PRT,0,F               ,Transient,306,8,Resort,RTransient2017July19-8,7/19/2017
1,175,2017,Jul,30,23,2,0,GBR,0,E               ,Transient,198,11,Resort,RTransient2017July23-11,7/23/2017
1,196,2017,Jul,30,24,2,0,IRL,0,A               ,Transient,153.75,23,Resort,RTransient2017July24-23,7/24/2017
1,184,2017,Jul,30,24,2,0,GBR,0,D               ,Transient,174,25,Resort,RTransient2017July24-25,7/24/2017
1,42,2017,Jul,30,26,2,0,PRT,0,D               ,Transient,220,13,Resort,RTransient2017July26-13,7/26/2017
1,20,2017,Jul,30,29,3,1,LUX,0,H               ,Transient,363,12,Resort,RTransient2017July29-12,7/29/2017
1,2,2017,Jul,31,31,2,0,RUS,0,D               ,Transient,230,4,Resort,RTransient2017July31-4,7/31/2017
1,298,2017,Aug,31,1,2,0,LUX,0,A               ,Transient,167.18,8,Resort,RTransient2017August1-8,8/1/2017
1,28,2017,Aug,31,3,2,0,PHL,0,A               ,Transient,205,3,Resort,RTransient2017August3-3,8/3/2017
1,28,2017,Aug,31,3,2,0,PHL,0,D               ,Transient,225,5,Resort,RTransient2017August3-5,8/3/2017
1,145,2017,Aug,32,6,2,0,FRA,0,D               ,Transient,252,5,Resort,RTransient2017August6-5,8/6/2017
1,194,2017,Aug,32,6,2,0,PRT,0,D               ,Transient,178.56,26,Resort,RTransient2017August6-26,8/6/2017
1,113,2017,Aug,32,6,2,1,PRT,0,E               ,Transient,294.5,30,Resort,RTransient2017August6-30,8/6/2017
1,46,2017,Aug,32,12,2,0,PRT,0,A               ,Transient,262,9,Resort,RTransient2017August12-9,8/12/2017
1,144,2017,Aug,32,12,2,0,PRT,0,D               ,Transient,225.5,12,Resort,RTransient2017August12-12,8/12/2017
1,89,2017,Aug,33,14,2,0,PRT,0,A               ,Transient,230,4,Resort,RTransient2017August14-4,8/14/2017
1,126,2017,Aug,33,15,2,0,RUS,0,A               ,Transient,230,12,Resort,RTransient2017August15-12,8/15/2017
1,203,2017,Aug,33,18,2,1,AZE,0,A               ,Transient,126.8,21,Resort,RTransient2017August18-21,8/18/2017
1,113,2017,Aug,33,19,2,0,PRT,0,A               ,Transient,214.84,9,Resort,RTransient2017August19-9,8/19/2017
1,220,2017,Aug,33,19,2,2,IRL,0,G               ,Transient,244,20,Resort,RTransient2017August19-20,8/19/2017
1,34,2017,Aug,34,21,2,0,PRT,0,E               ,Transient,270,6,Resort,RTransient2017August21-6,8/21/2017
1,110,2017,Aug,34,25,2,0,IRL,0,A               ,Transient,214,13,Resort,RTransient2017August25-13,8/25/2017
1,327,2017,Aug,35,27,2,0,DEU,0,A               ,Transient,167.18,19,Resort,RTransient2017August27-19,8/27/2017
1,80,2017,Aug,35,28,2,0,PRT,0,A               ,Transient,215.33,24,Resort,RTransient2017August28-24,8/28/2017
1,114,2017,Aug,35,29,2,0,ESP,0,A               ,Transient,190,7,Resort,RTransient2017August29-7,8/29/2017
1,72,2017,Aug,35,29,2,2,ESP,0,G               ,Transient,328,9,Resort,RTransient2017August29-9,8/29/2017
1,24,2017,Aug,35,31,1,0,PRT,0,A               ,Transient-Party,177.5,1,Resort,RTransient-Party2017August31-1,8/31/2017
1,70,2017,Aug,35,31,2,0,ESP,0,D               ,Transient,196.67,5,Resort,RTransient2017August31-5,8/31/2017
0,7,2016,Jan,3,13,1,0,NA,0,A               ,Transient,27,6,Resort,RTransient2016January13-6,1/13/2016
0,4,2017,Jul,28,11,1,0,PRT,0,A               ,Transient,142,23,Resort,RTransient2017July11-23,7/11/2017
0,9,2016,Jun,25,16,1,0,PRT,0,A               ,Transient,65,12,Resort,RTransient2016June16-12,6/16/2016
0,7,2015,Jul,29,14,1,0,NA,0,A               ,Transient,134,22,Resort,RTransient2015July14-22,7/14/2015
0,1,2016,Jan,2,6,1,0,PRT,0,A               ,Transient,26,6,Resort,RTransient2016January6-6,1/6/2016
0,87,2017,Apr,15,13,2,0,NA,0,E               ,Transient,145.75,32,Resort,RTransient2017April13-32,4/13/2017
0,0,2015,Dec,49,3,1,0,NA,0,A               ,Transient,38,9,Resort,RTransient2015December3-9,12/3/2015
0,65,2015,Sep,37,6,2,0,NA,0,A               ,Transient,131,31,Resort,RTransient2015September6-31,9/6/2015
0,1,2016,Sep,40,26,2,0,PRT,0,G               ,Transient,146,31,Resort,RTransient2016September26-31,9/26/2016
0,5,2017,Mar,12,21,1,0,NA,0,A               ,Transient,35,1,Resort,RTransient2017March21-1,3/21/2017
0,0,2016,Mar,12,15,2,0,NA,0,A               ,Transient,40,7,Resort,RTransient2016March15-7,3/15/2016
0,22,2017,Feb,8,21,1,0,PRT,0,A               ,Transient,35,5,Resort,RTransient2017February21-5,2/21/2017
0,1,2016,Apr,15,6,1,0,NA,0,A               ,Transient,44.8,6,Resort,RTransient2016April6-6,4/6/2016
0,1,2016,Sep,39,23,2,0,PRT,0,F               ,Transient,169.5,19,Resort,RTransient2016September23-19,9/23/2016
0,29,2016,Mar,11,9,2,0,PRT,0,D               ,Transient,61,4,Resort,RTransient2016March9-4,3/9/2016
1,30,2017,Jun,24,11,2,0,PRT,0,A               ,Transient,80,22,Resort,RTransient2017June11-22,6/11/2017
0,72,2016,Sep,38,16,2,0,PRT,0,G               ,Transient,203.4,14,Resort,RTransient2016September16-14,9/16/2016
0,1,2016,Feb,8,17,1,0,NA,0,A               ,Transient,40,8,Resort,RTransient2016February17-8,2/17/2016
0,1,2016,Feb,9,23,1,0,NA,0,A               ,Transient,30,4,Resort,RTransient2016February23-4,2/23/2016
0,11,2016,Jan,4,19,1,0,PRT,0,A               ,Transient,38,4,Resort,RTransient2016January19-4,1/19/2016
0,95,2016,May,21,21,2,0,PRT,0,D               ,Transient,70,20,Resort,RTransient2016May21-20,5/21/2016
