ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,cluster
2202,1978,Graduation,Together,41154,0,98,1,1,0,4,5,2
7396,1966,Graduation,Married,80398,0,92,1,5,8,12,3,0
4055,1992,Basic,Single,18746,1,41,2,3,0,3,6,2
10340,1984,Graduation,Together,35196,1,68,6,6,1,5,8,1
10091,1956,Graduation,Single,60230,0,78,2,6,3,6,5,1
7629,1977,Graduation,Married,22108,1,46,2,2,0,3,7,2
10640,1974,Graduation,Together,44392,1,71,5,4,1,4,7,1
3498,1976,PhD,Married,55424,0,6,4,7,5,9,6,1
6742,1979,Graduation,Married,17688,1,82,1,1,0,2,8,2
1172,1983,PhD,Married,92491,0,71,1,7,5,12,3,0
569,1991,Graduation,Single,90273,0,32,1,5,6,7,2,0
4686,1962,PhD,Widow,82571,0,28,0,6,5,13,2,0
1381,1982,PhD,Single,38513,1,20,5,6,1,5,8,1
2634,1979,Master,Single,16653,1,10,3,2,1,3,6,2
10905,1955,Graduation,Together,42586,1,7,5,4,1,6,8,1
1744,1965,Basic,Single,23529,0,67,1,1,1,2,6,2
1000,1961,Master,Together,74881,1,48,4,9,2,12,5,1
3828,1951,Graduation,Married,71107,0,61,2,7,6,13,4,0
8605,1964,PhD,Together,46910,1,36,2,2,0,3,6,2
10304,1959,Graduation,Married,18690,0,77,1,1,1,2,8,2
4351,1955,Graduation,Divorced,37244,1,90,1,1,1,2,7,2
10129,1966,Graduation,Together,82427,0,35,1,3,5,12,1,0
2499,1958,2n Cycle,Single,75342,0,38,1,5,2,10,4,0
10092,1954,Graduation,Divorced,70044,0,46,4,7,10,5,5,0
7500,1967,Graduation,Single,79146,1,33,2,8,1,8,6,1
5796,1963,Graduation,Married,77437,0,70,1,4,5,13,1,0
10556,1959,Graduation,Married,54984,0,51,4,6,1,6,7,1
1064,1971,PhD,Married,42403,1,18,1,1,0,3,8,2
48,1964,Graduation,Together,55761,0,97,2,4,1,3,6,2
7610,1983,Graduation,Together,37292,1,32,5,6,3,5,8,1
263,1945,PhD,Single,45576,0,9,1,3,1,3,8,2
10814,1947,Graduation,Together,70321,0,6,1,6,5,13,4,0
9710,1969,PhD,Divorced,58086,0,80,2,11,3,7,8,1
9292,1952,Graduation,Married,81795,0,74,1,4,11,7,2,0
10250,1947,Basic,Together,28389,0,49,1,1,0,2,7,2
7881,1946,Master,Married,66835,0,21,1,6,4,13,2,0
5847,1969,Graduation,Divorced,69901,0,95,3,7,3,10,5,1
737,1949,PhD,Married,80360,0,56,2,4,4,5,2,0
3571,1961,PhD,Together,63342,0,48,3,8,3,5,6,1
7807,1974,Graduation,Married,44989,0,26,5,5,1,5,6,1
3878,1980,2n Cycle,Single,31859,1,3,1,1,0,3,7,2
5092,1949,PhD,Widow,51569,0,39,4,7,1,7,8,1
2154,1971,Graduation,Widow,30372,1,33,3,2,0,3,7,2
5394,1979,Basic,Single,16014,1,42,4,1,1,4,3,2
3798,1968,Graduation,Married,41120,1,80,3,2,1,3,6,2
3524,1971,Master,Single,39763,1,9,2,5,1,2,9,2
5247,1955,PhD,Married,38725,1,52,2,1,0,4,4,2
5883,1972,Graduation,Married,77981,1,78,3,7,4,7,5,1
2118,1964,2n Cycle,Married,62905,0,68,3,7,2,8,4,1
8812,1979,2n Cycle,Divorced,13533,1,45,2,2,0,3,7,2
6616,1975,Graduation,Together,59481,0,47,2,3,3,8,2,0
2797,1977,Graduation,Married,72117,0,34,1,9,7,9,5,0
4328,1986,2n Cycle,Married,21955,1,81,2,2,1,3,6,2
9167,1956,Graduation,Married,67131,0,72,3,9,2,12,6,1
10560,1980,PhD,Single,36802,1,23,1,1,0,3,5,2
2631,1982,Graduation,Together,71853,0,29,1,2,8,6,1,0
8312,1961,Basic,Married,28249,0,80,1,2,0,3,6,2
5534,1975,Master,Married,47808,0,30,2,3,2,3,7,2
5093,1974,PhD,Divorced,25509,1,15,3,3,0,3,9,2
7592,1946,PhD,Married,51012,0,86,1,4,1,4,6,2
8895,1985,Graduation,Single,70596,0,68,1,3,5,12,2,0
8584,1952,PhD,Together,85431,0,54,1,2,7,7,0,0
2694,1967,Graduation,Married,42664,0,44,1,1,0,3,6,2
8910,1955,Graduation,Together,42586,1,7,5,4,1,6,8,1
7433,1985,Graduation,Single,29760,1,87,4,3,1,4,8,2
164,1977,PhD,Married,28973,0,59,2,5,1,5,8,2
10477,1973,PhD,Together,39435,1,16,1,3,1,2,7,2
2681,1984,2n Cycle,Married,65370,0,1,1,2,3,13,1,0
5150,1979,Basic,Single,20194,1,64,2,2,0,3,6,2
5283,1976,PhD,Single,42473,1,72,3,2,1,4,5,2
9645,1968,Graduation,Married,64590,0,98,1,9,4,10,6,1
10678,1959,Graduation,Together,71232,0,91,2,11,2,10,7,1
7261,1971,Graduation,Together,34600,1,8,5,5,2,5,8,1
9648,1967,Graduation,Single,46904,1,20,4,5,1,4,8,1
2870,1973,Graduation,Married,49094,0,6,5,6,3,6,6,1
8008,1983,Graduation,Together,36075,1,54,1,2,0,4,6,2
1513,1979,2n Cycle,Together,60839,1,72,13,2,2,12,8,1
6173,1979,Graduation,Together,77298,0,46,1,6,6,11,3,0
1419,1950,Graduation,Together,34026,1,11,3,2,1,3,5,2
9150,1963,PhD,Single,48918,1,21,2,1,0,4,4,2
7960,1962,2n Cycle,Together,82122,0,89,1,3,9,13,1,0
1250,1976,Graduation,Single,37697,1,82,1,2,1,3,6,2
9905,1952,Graduation,Together,34074,1,69,5,3,3,3,6,2
10691,1960,Master,Married,28520,1,55,1,1,1,2,6,2
7002,1955,Graduation,Single,62535,0,13,1,3,2,8,3,0
2952,1977,Master,Single,36273,1,80,2,3,0,3,6,2
8439,1964,Graduation,Together,63404,0,97,2,6,3,4,4,0
762,1981,2n Cycle,Together,75774,1,27,1,7,5,8,4,0
2831,1976,Graduation,Together,78416,0,99,2,7,7,10,3,0
6977,1974,Graduation,Together,75702,0,87,1,10,5,13,6,0
6289,1951,Master,Together,59385,1,85,2,3,1,4,5,2
4168,1966,Graduation,Single,37070,1,30,9,5,1,8,7,1
8397,1951,Graduation,Married,44689,1,82,2,1,1,2,7,2
9284,1958,Graduation,Together,53977,0,21,5,5,5,12,5,1
6237,1966,PhD,Single,7144,0,92,0,23,1,1,0,1
3130,1964,Graduation,Single,18701,1,95,4,2,0,4,5,2
1619,1956,Graduation,Married,90369,0,2,1,4,6,6,1,0
1990,1974,PhD,Single,63159,0,74,1,3,5,8,3,0
5513,1966,Graduation,Together,37758,1,49,2,1,0,3,8,2
269,1963,PhD,Single,46757,0,71,6,4,4,7,9,1
8093,1969,Master,Married,79734,0,72,1,4,3,6,1,0
10513,1992,Graduation,Together,63207,0,68,1,2,3,6,7,2
10177,1954,Graduation,Divorced,72071,0,4,3,5,4,8,2,0
2549,1983,PhD,Together,21840,1,80,1,1,0,3,9,2
5782,1982,2n Cycle,Together,58582,0,15,2,9,2,9,5,1
10057,1951,Graduation,Single,72282,0,70,1,5,7,9,7,0
10307,1956,Graduation,Married,50387,0,91,3,6,2,8,5,1
8566,1961,PhD,Together,32583,1,10,1,1,0,2,7,2
2415,1962,Graduation,Together,62568,0,99,3,5,3,5,4,1
5684,1971,Master,Divorced,44635,1,25,2,2,0,3,7,2
8334,1971,Master,Single,33316,1,34,3,2,1,4,6,2
9166,1968,Graduation,Married,63967,0,57,3,4,4,12,2,0
1440,1978,2n Cycle,Together,52513,0,84,2,9,5,9,7,1
78,1969,Graduation,Married,25293,1,51,1,1,1,2,8,2
5441,1965,PhD,Widow,54111,0,97,2,5,2,6,5,1
5302,1986,Graduation,Together,78394,0,13,1,4,6,5,2,0
4687,1958,Master,Married,80739,0,92,1,3,11,9,1,0
1087,1975,Master,Together,22669,1,30,3,4,1,2,9,2
6859,1987,Graduation,Single,29236,1,30,2,4,0,3,9,2
9860,1959,Graduation,Together,44911,0,11,3,4,1,4,7,2
7129,1962,PhD,Married,54693,0,72,8,6,4,13,6,1
5866,1974,Graduation,Together,48186,1,39,3,4,1,4,7,2
10521,1977,Graduation,Married,54809,1,0,4,2,1,5,4,2
7393,1978,Graduation,Together,41580,1,15,3,2,1,3,5,2
7849,1970,PhD,Married,80336,0,12,1,2,9,13,1,0
332,1957,Graduation,Married,47743,0,56,3,4,1,6,6,2
9847,1955,2n Cycle,Married,62972,0,39,2,7,4,3,6,1
531,1954,PhD,Divorced,57333,0,55,11,8,5,9,6,1
9576,1982,PhD,Together,32313,1,60,3,4,0,4,9,2
6906,1953,Master,Widow,84953,0,73,1,3,10,4,2,0
7419,1968,Master,Divorced,27071,1,90,2,2,0,3,6,2
3170,1957,Master,Together,68148,0,86,1,4,4,6,2,0
8527,1965,Master,Together,65735,1,37,5,6,2,6,7,1
7872,1975,PhD,Married,86836,0,7,1,6,10,6,5,0
9931,1963,PhD,Married,4023,1,29,15,0,0,0,19,1
10595,1990,Graduation,Married,30093,0,19,1,2,0,3,7,2
4609,1966,PhD,Married,57705,0,14,3,8,1,6,6,1
5010,1988,Graduation,Single,25008,1,72,2,1,0,3,8,2
4427,1995,2n Cycle,Single,83257,0,56,1,5,10,12,6,0
11148,1975,Graduation,Together,22280,1,85,1,1,0,2,8,2
1168,1978,PhD,Married,72159,0,62,1,4,6,10,2,0
9595,1961,Graduation,Together,64260,0,1,1,4,5,4,3,0
10163,1984,PhD,Single,82733,0,28,1,8,4,7,4,0
2886,1971,Master,Divorced,74290,0,70,4,10,8,10,6,1
6710,1951,Master,Single,58217,2,84,1,2,0,4,6,2
5316,1976,Master,Together,21024,0,89,1,2,0,4,7,2
9029,1972,PhD,Married,70116,0,73,1,2,8,12,1,0
521,1985,Graduation,Together,54006,1,42,2,8,1,7,7,1
1459,1966,PhD,Married,69063,0,16,1,5,3,5,3,0
10241,1975,2n Cycle,Divorced,11448,0,16,1,1,0,2,6,2
1630,1979,Graduation,Single,61825,0,56,1,4,2,8,4,0
3254,1971,Graduation,Married,70886,1,65,1,5,4,4,2,0
9064,1982,Graduation,Married,69109,0,10,1,6,6,7,4,0
3678,1973,Graduation,Widow,60208,1,13,11,8,3,7,7,1
4227,1968,Master,Together,32889,1,78,3,2,1,3,5,2
9467,1984,Graduation,Single,34738,1,51,1,1,0,3,6,2
8486,1971,Master,Together,30538,1,27,4,9,0,4,10,1
2186,1977,2n Cycle,Together,82326,0,30,1,5,10,6,2,0
3286,1967,PhD,Divorced,26642,1,71,2,2,0,3,6,2
8602,1964,Graduation,Divorced,69932,0,97,2,7,6,11,4,0
3722,1972,Graduation,Single,44503,1,83,2,2,0,3,6,2
6715,1948,PhD,Single,60200,0,3,6,6,2,11,6,1
4796,1952,Graduation,Divorced,49638,0,71,1,1,0,3,2,2
9612,1987,2n Cycle,Single,23830,0,3,1,1,0,3,7,2
3766,1959,Master,Widow,33051,0,15,3,9,1,8,9,1
1399,1958,Graduation,Married,72905,0,52,1,3,7,9,1,0
1570,1951,PhD,Together,69702,0,8,2,7,7,10,4,0
3426,1975,Graduation,Divorced,70300,1,89,3,5,5,13,8,1
3074,1984,PhD,Married,70643,0,66,1,5,8,4,6,0
8341,1969,PhD,Married,30396,1,22,2,1,1,2,7,2
5180,1968,PhD,Divorced,50616,0,56,2,4,0,4,7,2
6461,1969,Master,Single,62772,0,74,1,5,6,11,2,0
7679,1985,PhD,Single,30298,0,48,1,1,1,3,3,2
10702,1984,Graduation,Single,52413,1,67,2,7,1,7,7,1
7505,1957,PhD,Married,44155,1,24,1,1,1,2,4,2
5113,1971,PhD,Divorced,86979,0,67,1,5,5,5,2,0
10858,1975,Graduation,Together,76532,1,38,4,9,5,7,5,1
2961,1982,Graduation,Married,42081,1,86,2,6,3,4,6,1
2747,1988,PhD,Married,67546,0,90,1,4,10,5,3,0
3010,1989,Master,Together,88420,0,87,1,4,7,8,1,0
5790,1985,Graduation,Married,31158,1,62,2,2,0,3,8,2
6892,1968,Graduation,Divorced,61671,0,23,8,10,4,6,8,1
1743,1974,Graduation,Single,69719,0,99,1,2,3,5,1,0
3578,1949,Graduation,Divorced,49160,0,29,2,3,1,6,6,2
8462,1978,Basic,Together,24882,1,52,1,1,1,2,6,2
5558,1954,PhD,Single,90933,0,90,1,4,6,4,1,0
4619,1945,PhD,Single,113734,0,9,0,27,0,0,1,1
8780,1950,PhD,Together,59292,0,71,2,3,5,8,3,0
10789,1964,PhD,Married,45759,1,13,2,2,0,3,7,2
10779,1983,Graduation,Single,22148,0,16,1,1,0,3,7,2
5896,1987,Master,Married,73395,0,94,1,4,4,6,2,0
2337,1971,Graduation,Divorced,29819,1,77,3,3,0,3,6,2
10951,1968,Graduation,Married,45688,0,20,2,3,1,8,4,2
544,1954,Graduation,Married,62820,0,51,1,3,4,6,1,0
17,1971,PhD,Married,60491,0,81,4,6,11,7,5,0
10680,1986,Graduation,Together,33235,1,71,1,3,0,3,7,2
3265,1959,Graduation,Married,35701,0,36,1,1,0,3,6,2
5623,1980,Master,Married,31535,1,95,1,1,1,2,7,2
5832,1960,2n Cycle,Together,92556,0,32,0,3,5,13,0,0
5544,1970,Graduation,Single,67384,0,32,2,7,8,5,5,0
6417,1971,Master,Together,80573,0,85,1,4,6,13,2,0
5831,1967,Graduation,Married,77870,0,93,3,5,5,5,8,1
7101,1963,PhD,Widow,52278,0,24,6,10,5,10,8,1
10176,1968,Graduation,Single,57107,0,44,7,4,4,8,8,1
2326,1990,Graduation,Married,18929,0,15,1,1,0,4,6,2
4385,1981,PhD,Single,36038,1,82,2,3,0,3,6,2
2929,1976,Graduation,Single,20180,0,27,1,2,1,4,7,2
10686,1965,PhD,Together,34230,1,72,1,1,0,2,7,2
2546,1977,2n Cycle,Single,31878,0,7,1,1,0,4,3,2
3283,1972,2n Cycle,Married,70932,0,57,2,6,2,12,3,0
3138,1956,Graduation,Single,91249,0,84,0,7,9,6,4,0
4994,1943,Master,Single,77598,0,53,1,7,5,13,3,0
7966,1959,Graduation,Single,80982,1,48,3,11,5,11,5,1
3112,1977,Master,Married,22701,1,2,1,1,0,3,5,2
10872,1969,PhD,Married,55212,0,65,3,4,2,11,8,1
2181,1970,Graduation,Married,70617,0,45,1,3,3,7,2,0
1867,1957,Graduation,Single,64849,0,42,1,9,3,6,5,1
1518,1965,Master,Married,62694,1,29,5,9,3,7,7,1
5734,1974,PhD,Married,61917,1,83,1,2,0,4,5,2
2878,1947,PhD,Married,67472,0,93,2,4,2,7,3,0
1458,1982,Master,Married,21059,1,40,3,3,0,3,6,2
7007,1968,Master,Married,29543,2,47,2,3,1,2,7,2
6200,1951,Graduation,Married,75903,0,50,2,6,6,9,3,0
1403,1975,2n Cycle,Together,34984,1,40,2,1,0,3,7,2
4827,1956,PhD,Single,54998,0,3,5,4,2,9,4,1
6250,1949,PhD,Widow,54356,0,62,3,11,2,8,8,1
9291,1959,Master,Married,34242,0,25,1,0,0,3,5,2
2478,1973,Graduation,Married,25410,1,48,1,1,0,4,4,2
1139,1984,PhD,Married,73356,0,56,1,5,11,5,2,0
5138,1950,Graduation,Together,28320,0,68,1,1,0,3,8,2
5393,1977,Graduation,Single,23763,1,64,1,1,0,3,7,2
10413,1984,Graduation,Married,72570,0,67,1,4,6,12,1,0
5015,1976,Master,Married,34529,1,94,2,2,2,3,7,2
10868,1951,Graduation,Widow,70792,0,82,2,3,4,10,3,0
10676,1982,Graduation,Married,63211,0,3,2,3,8,7,2,0
2495,1974,Master,Married,83891,0,24,1,4,7,10,1,0
7842,1968,Graduation,Single,36065,1,54,3,3,0,3,8,2
9955,1954,Graduation,Together,39898,0,20,2,3,0,4,7,2
6663,1940,PhD,Single,51141,0,96,1,3,1,4,5,2
2162,1976,Graduation,Married,56939,0,19,2,3,3,10,3,0
3434,1951,Graduation,Single,80872,0,60,1,4,4,10,1,0
7919,1976,PhD,Together,72335,0,2,1,10,4,8,8,1
5626,1964,PhD,Single,61798,0,13,1,4,2,9,4,0
6428,1950,PhD,Widow,76842,0,37,1,1,8,7,0,0
8514,1976,Graduation,Together,29478,1,59,1,1,0,3,6,2
10448,1956,Graduation,Single,46998,0,55,5,5,3,5,7,1
2109,1990,Graduation,Single,96843,0,60,1,6,11,10,2,0
7530,1950,PhD,Widow,56551,1,48,3,2,1,4,4,2
8925,1965,Master,Married,70053,0,38,3,8,5,10,5,1
3009,1962,PhD,Widow,71670,0,8,1,5,3,6,6,0
6355,1978,Graduation,Married,44359,1,19,3,2,0,4,3,2
3517,1952,Graduation,Single,40887,1,32,3,3,1,3,9,2
1158,1966,Graduation,Divorced,48877,0,27,1,3,0,4,7,2
6203,1947,Graduation,Together,74485,0,58,1,6,7,12,3,0
7165,1972,Graduation,Together,64474,0,59,2,8,2,10,5,1
3595,1963,Graduation,Together,77226,0,29,2,6,8,12,3,0
8537,1949,Graduation,Widow,72643,0,60,1,3,10,7,2,0
4331,1978,Master,Together,85738,0,41,1,3,6,11,1,0
6281,1966,Graduation,Divorced,55686,0,27,2,6,3,5,4,0
4338,1983,Graduation,Single,39062,1,28,1,1,0,3,4,2
2452,1971,Graduation,Together,34600,1,8,5,5,2,5,8,1
9507,1975,Graduation,Married,40794,0,18,2,6,3,5,7,1
8360,1971,2n Cycle,Married,54690,1,76,3,3,1,5,3,2
10311,1969,Graduation,Married,4428,0,0,0,25,0,0,1,1
5117,1963,2n Cycle,Married,32632,0,32,2,4,4,8,5,1
4867,1968,PhD,Single,38236,1,2,4,3,0,4,7,2
9289,1979,Graduation,Married,36781,1,16,1,2,1,2,8,2
10913,1984,Master,Single,31385,1,56,1,1,0,2,8,2
3032,1984,Graduation,Married,24570,1,97,3,4,0,4,9,2
8524,1974,PhD,Divorced,25509,1,15,3,3,0,3,9,2
3334,1951,Graduation,Married,94642,0,35,0,5,7,9,1,0
4470,1962,Master,Married,58646,0,3,1,2,1,4,4,2
1406,1975,Graduation,Single,53201,1,49,8,6,3,5,7,1
8619,1957,Graduation,Together,21994,0,4,1,0,0,3,5,2
10821,1978,Graduation,Married,57113,1,45,6,4,1,5,7,1
4552,1991,Graduation,Married,51373,0,37,1,3,5,3,4,2
898,1986,Graduation,Married,23477,1,39,3,3,0,4,8,2
9797,1956,Graduation,Married,58116,0,38,2,3,3,8,2,0
10949,1963,PhD,Divorced,72968,0,8,1,5,5,8,3,0
8212,1971,Master,Married,39791,0,89,2,3,1,4,7,2
6248,1947,Master,Single,91712,0,47,0,9,7,11,3,0
10164,1958,Graduation,Single,94472,0,75,1,5,5,5,5,0
4547,1960,Graduation,Together,13672,1,86,2,1,0,3,8,2
6815,1980,2n Cycle,Married,96547,0,4,0,7,6,8,2,0
4122,1975,Graduation,Married,79205,0,73,1,6,5,4,4,0
10841,1975,PhD,Together,56559,0,46,3,4,3,8,4,0
5370,1973,PhD,Married,32644,1,38,4,7,1,6,8,1
176,1980,2n Cycle,Single,67506,0,73,1,4,1,6,3,0
4860,1970,Graduation,Single,24206,1,66,1,1,0,3,6,2
10757,1967,PhD,Divorced,28420,1,36,1,1,0,2,6,2
4023,1970,Graduation,Married,22979,1,29,3,3,2,2,8,2
6679,1966,Graduation,Single,33279,0,29,1,0,0,3,3,2
9923,1972,Master,Single,46423,1,6,3,2,0,4,7,2
7181,1977,Graduation,Married,30368,0,97,2,2,0,3,8,2
3599,1970,Graduation,Married,63684,0,61,3,8,4,8,5,1
405,1964,Graduation,Divorced,41638,0,68,4,5,5,3,8,1
6870,1959,PhD,Divorced,68805,0,73,1,3,1,7,2,0
832,1966,PhD,Together,65814,0,90,3,8,2,10,5,1
2002,1958,Graduation,Divorced,71964,0,81,1,5,6,5,3,0
3657,1986,Graduation,Single,39146,1,1,3,4,0,4,8,2
500,1977,Graduation,Together,96876,0,79,1,7,7,9,2,0
1951,1981,Basic,Married,34445,0,92,6,11,2,8,9,1
3262,1958,Graduation,Single,68281,0,31,1,2,9,13,5,0
4102,1975,2n Cycle,Married,37284,1,46,1,0,0,3,6,2
7042,1983,Graduation,Married,36790,0,14,1,2,1,2,9,2
10598,1967,Graduation,Together,27943,1,89,3,2,0,3,8,2
255,1951,Graduation,Divorced,22263,1,31,2,1,0,3,6,2
2375,1972,Graduation,Together,30261,1,75,1,0,0,3,8,2
9829,1978,Graduation,Together,28587,1,42,3,2,0,4,6,2
6214,1982,Master,Married,43815,1,53,1,2,0,3,6,2
4954,1956,Graduation,Married,48195,1,53,6,4,2,5,6,1
7861,1952,Master,Married,77027,0,23,2,8,3,6,4,0
4837,1965,PhD,Married,71322,0,57,2,8,5,13,4,0
9423,1979,Master,Married,32765,1,49,2,2,0,4,5,2
4198,1965,Graduation,Together,29672,1,6,1,0,0,3,6,2
153,1953,Graduation,Divorced,23272,0,29,1,1,0,3,4,2
9323,1949,Master,Together,49912,0,5,4,10,5,7,8,1
10001,1985,2n Cycle,Together,7500,1,98,4,2,1,3,9,2
3945,1947,PhD,Widow,68117,0,80,2,11,8,4,6,1
3799,1955,Graduation,Married,67225,0,4,3,7,2,11,5,1
8625,1976,Graduation,Married,17649,1,70,3,3,0,3,8,2
3491,1975,Graduation,Together,55914,0,32,4,11,6,8,7,1
983,1984,Graduation,Married,40059,1,82,1,6,2,3,8,2
9119,1950,Graduation,Together,60905,0,27,2,3,3,7,2,0
4786,1977,Graduation,Married,75330,1,94,4,10,3,12,6,1
5872,1951,Graduation,Single,60689,0,23,4,4,4,10,3,0
6568,1984,Graduation,Married,38680,1,97,1,2,0,3,7,2
5628,1982,Graduation,Together,61416,0,25,1,10,3,10,6,1
5631,1991,Graduation,Single,49767,0,92,1,5,4,8,4,0
4974,1970,Graduation,Single,83273,1,98,10,4,6,9,7,1
8416,1981,Graduation,Married,29009,1,19,2,2,0,3,6,2
5454,1979,Master,Married,45057,1,80,1,2,0,3,5,2
4095,1971,Graduation,Married,37150,1,80,8,4,3,6,7,1
5474,1970,Graduation,Single,43020,1,79,3,4,1,4,6,2
4268,1959,Graduation,Married,53154,0,50,1,3,1,4,4,2
10701,1973,Graduation,Married,65308,0,60,1,7,8,12,4,0
3507,1970,Graduation,Single,76467,1,44,2,2,5,5,6,0
2079,1947,2n Cycle,Married,81044,0,0,1,5,6,10,1,0
626,1951,Graduation,Married,32871,1,28,1,1,0,3,4,2
4426,1975,Graduation,Single,55801,1,35,6,7,2,6,7,1
2591,1959,Graduation,Widow,76320,0,49,2,6,3,4,2,0
10509,1955,Master,Single,36927,1,46,2,3,0,3,8,2
6382,1953,Graduation,Together,48794,1,97,1,1,0,3,4,2
6673,1965,Graduation,Single,23478,0,51,1,3,0,3,8,2
7441,1973,Graduation,Divorced,71128,1,80,3,2,10,12,7,0
1071,1976,PhD,Divorced,70179,0,10,3,7,3,13,5,1
10061,1950,Graduation,Married,59462,0,29,2,9,2,12,7,1
8775,1969,Graduation,Together,38361,1,74,3,3,1,3,7,2
2345,1982,PhD,Together,70038,0,54,1,4,4,8,2,0
322,1978,Graduation,Together,42554,1,93,2,2,0,3,4,2
10897,1974,Graduation,Married,67445,0,63,5,9,6,12,6,1
123,1951,Graduation,Widow,67046,0,92,2,4,5,4,2,0
6103,1948,Graduation,Married,42192,0,40,1,2,1,3,4,2
7899,1952,PhD,Married,77610,0,70,2,4,7,4,7,0
10500,1984,Graduation,Married,31761,1,96,2,3,0,4,5,2
1655,1979,Graduation,Together,34350,1,81,1,1,0,3,7,2
2406,1949,Graduation,Together,54591,0,63,3,6,2,8,5,1
2712,1956,Graduation,Married,71866,0,85,1,6,3,10,3,0
5517,1969,Graduation,Married,25293,1,51,1,1,1,2,8,2
10643,1987,PhD,Single,42000,0,23,2,5,2,11,5,1
2254,1983,Graduation,Married,69520,0,95,1,9,6,5,5,0
10281,1970,Graduation,Divorced,64713,1,11,2,5,5,7,4,0
6958,1977,Master,Married,27889,1,42,1,1,1,2,6,2
954,1960,Basic,Widow,22123,0,77,1,2,1,3,5,2
4643,1973,Graduation,Married,27803,1,40,2,3,0,4,8,2
6497,1960,Graduation,Married,51651,0,32,4,6,2,5,8,1
5396,1988,Graduation,Married,68487,0,48,1,9,7,13,4,0
1052,1969,Graduation,Married,56796,0,24,3,8,9,7,7,1
2802,1992,2n Cycle,Married,87000,0,61,1,4,6,7,2,0
6343,1959,Graduation,Married,79823,0,6,1,6,9,7,2,0
6507,1980,Graduation,Single,30828,1,16,2,1,1,4,3,2
7901,1971,Master,Married,34109,0,39,1,0,0,3,4,2
4865,1974,Master,Divorced,53367,1,2,7,5,1,8,7,1
2686,1969,Basic,Together,22390,0,49,1,1,0,2,7,2
3107,1976,Graduation,Together,71322,0,31,1,4,1,7,2,0
7734,1993,Graduation,Absurd,79244,0,58,1,4,10,7,1,0
1146,1949,Master,Together,49912,0,5,4,10,5,7,8,1
11031,1950,PhD,Married,48699,1,90,1,1,0,3,5,2
7428,1975,Graduation,Together,80144,0,47,1,3,7,8,1,0
975,1956,Graduation,Single,54252,1,25,5,4,1,5,6,1
1103,1976,Master,Married,81929,1,60,2,4,4,10,6,0
3422,1975,Graduation,Married,76068,0,67,1,2,3,4,6,2
1055,1976,Master,Married,53204,1,40,1,1,0,3,4,2
6544,1949,PhD,Together,67911,0,63,3,6,7,11,3,0
1241,1984,2n Cycle,Married,14796,1,1,2,1,0,3,9,2
2909,1974,PhD,Married,78128,0,89,2,8,4,6,3,0
5802,1972,Basic,Married,14188,0,40,1,2,0,4,6,2
1407,1986,Basic,Married,20425,1,5,2,2,0,3,7,2
6183,1962,Master,Married,58646,0,3,1,2,1,4,4,2
340,1970,Graduation,Divorced,72967,0,1,2,7,2,8,5,1
5991,1949,Master,Married,48150,0,24,3,5,1,4,7,2
3104,1961,Graduation,Single,82332,0,89,1,5,3,12,2,0
9729,1955,Graduation,Widow,58275,1,48,6,8,2,7,7,1
1008,1981,PhD,Together,44953,0,31,1,7,3,13,6,1
11091,1953,Graduation,Together,34587,1,68,2,1,0,3,4,2
3969,1974,Master,Together,43018,0,46,1,2,2,2,5,2
1916,1954,Master,Married,45736,0,92,5,7,1,6,7,1
9907,1969,Master,Together,66476,0,80,2,6,8,10,4,0
87,1981,2n Cycle,Married,27733,1,16,2,2,0,3,7,2
8659,1952,PhD,Together,69805,0,50,2,6,8,11,2,0
6262,1962,Master,Single,72217,0,93,1,3,10,8,2,0
6147,1971,Graduation,Divorced,25818,1,51,1,0,1,2,7,2
8832,1976,Master,Together,37509,1,24,2,3,0,4,7,2
10067,1976,2n Cycle,Together,25176,1,79,1,1,0,2,7,2
7532,1980,Graduation,Married,43586,0,26,3,3,0,4,8,2
4915,1956,2n Cycle,Married,53230,0,86,4,5,2,12,5,1
2115,1957,Graduation,Together,50116,1,68,2,1,0,4,5,2
2088,1972,Graduation,Together,84906,0,98,1,5,6,12,2,0
2493,1966,Graduation,Married,61286,0,34,2,7,1,8,5,1
6292,1986,PhD,Married,82333,0,60,1,4,3,10,2,0
1631,1965,PhD,Together,65220,0,3,4,8,4,7,6,1
10104,1974,Graduation,Together,33590,2,65,1,1,0,2,7,2
3006,1976,Graduation,Divorced,30992,1,83,1,1,0,3,7,2
3919,1976,Master,Single,72309,0,64,1,5,6,8,3,0
11181,1949,PhD,Married,156924,0,85,0,0,0,0,0,0
642,1980,Basic,Married,16005,1,69,3,2,1,2,8,2
4369,1957,Master,Absurd,65487,0,48,3,3,5,6,2,0
10127,1965,Graduation,Married,58692,0,21,1,8,2,4,7,1
271,1969,Graduation,Widow,40590,1,30,5,3,4,3,6,2
4973,1970,Graduation,Single,20587,1,39,1,1,1,2,7,2
2948,1954,Master,Divorced,62637,0,76,1,2,2,5,2,0
2715,1966,Master,Divorced,29435,1,11,4,3,2,2,9,2
10432,1974,Graduation,Divorced,19346,1,26,1,1,0,3,8,2
9216,1971,Graduation,Married,35788,1,34,2,2,0,3,6,2
