,Transaction_ID,Configuration,Screen_Size,Battery_Life,RAM,Processor_Speeds,Integrated_Wireless,HD_Size,Bundled_Applications,Retail_Price
525,92621,206,15,5,2,1.5,No,120,No,370
526,262698,270,15,5,4,2,No,120,No,
527,7209,221,15,5,2,2,No,120,Yes,505
528,5463,205,15,5,2,1.5,No,120,Yes,480
529,155185,315,15,6,1,2,No,80,Yes,
530,194480,317,15,6,1,2,No,120,Yes,490
531,225732,301,15,6,1,1.5,No,120,Yes,460
532,235925,775,17,6,2,1.5,Yes,300,Yes,690
533,184310,445,17,4,1,1.5,No,120,Yes,490
534,149942,423,15,6,4,2.4,Yes,300,Yes,553
535,283005,721,17,6,1,1.5,Yes,40,Yes,540
536,137620,763,17,6,1,2.4,No,80,Yes,630
537,231343,268,15,5,4,2,No,80,No,535
538,278731,301,15,6,1,1.5,No,120,Yes,
539,131181,465,17,4,1,2.4,Yes,40,Yes,510
540,199806,563,17,4,4,2.4,Yes,80,Yes,710
541,76953,829,17,6,4,1.5,No,120,Yes,760
542,221988,238,15,5,2,2.4,No,120,No,430
543,200653,646,17,5,2,2,Yes,120,No,535
544,75976,500,17,4,2,2,Yes,80,No,525
545,223553,485,17,4,2,1.5,Yes,120,Yes,530
546,189346,361,15,6,2,2,No,40,Yes,435
547,189554,608,17,5,1,2,No,300,No,545
548,271279,93,15,4,2,2.4,No,120,Yes,450
549,99288,237,15,5,2,2.4,No,120,Yes,520
550,266081,598,17,5,1,2,Yes,120,No,495
551,267746,251,15,5,4,1.5,No,80,Yes,392
552,32506,358,15,6,2,2,Yes,120,No,515
553,105613,793,17,6,2,2,No,40,Yes,605
554,116301,781,17,6,2,1.5,No,120,Yes,640
555,123841,343,15,6,2,1.5,Yes,300,Yes,570
556,222465,304,15,6,1,1.5,No,300,No,470
557,266692,495,17,4,2,1.5,No,300,Yes,560
558,128229,428,15,6,4,2.4,No,80,No,640
559,12422,31,15,4,1,2,No,300,Yes,490
560,262377,317,15,6,1,2,No,120,Yes,480
561,110040,320,15,6,1,2,No,300,No,510
562,22703,292,15,6,1,1.5,Yes,80,No,450
563,96528,545,17,4,4,2,Yes,40,Yes,645
564,83746,181,15,5,1,2.4,Yes,120,Yes,495
565,79687,607,17,5,1,2,No,300,Yes,610
566,35174,337,15,6,2,1.5,Yes,40,Yes,480
567,47518,793,17,6,2,2,No,40,Yes,625
568,231040,767,17,6,1,2.4,No,300,Yes,695
569,113898,296,15,6,1,1.5,Yes,300,No,505
570,200486,486,17,4,2,1.5,Yes,120,No,490
571,162307,365,15,6,2,2,No,120,Yes,505
572,891,358,15,6,2,2,Yes,120,No,555
573,267480,513,17,4,2,2.4,Yes,40,Yes,357
574,252552,315,15,6,1,2,No,80,Yes,460
575,111688,611,17,5,1,2.4,Yes,80,Yes,570
576,141375,133,15,4,4,2.4,Yes,120,Yes,630
577,171254,716,17,5,4,2.4,No,80,No,660
578,239451,232,15,5,2,2.4,Yes,300,No,510
579,37767,77,15,4,2,2,No,120,Yes,445
580,207451,31,15,4,1,2,No,300,Yes,450
581,183003,231,15,5,2,2.4,Yes,300,Yes,570
582,279547,787,17,6,2,2,Yes,80,Yes,625
583,44119,449,17,4,1,2,Yes,40,Yes,495
584,51625,47,15,4,1,2.4,No,300,Yes,364
585,183945,150,15,5,1,1.5,Yes,120,No,355
586,36909,310,15,6,1,2,Yes,120,No,485
587,282472,122,15,4,4,2,No,40,No,475
588,133794,585,17,5,1,1.5,No,40,Yes,460
589,62945,195,15,5,2,1.5,Yes,80,Yes,430
590,211032,443,17,4,1,1.5,No,80,Yes,470
591,192082,466,17,4,1,2.4,Yes,40,No,450
592,16408,210,15,5,2,2,Yes,40,No,395
593,102090,315,15,6,1,2,No,80,Yes,485
594,236357,111,15,4,4,1.5,No,300,Yes,620
595,252613,588,17,5,1,1.5,No,80,No,430
596,132927,372,15,6,2,2.4,Yes,80,No,540
597,284556,203,15,5,2,1.5,No,80,Yes,350
598,171303,67,15,4,2,2,Yes,80,Yes,405
599,68588,603,17,5,1,2,No,80,Yes,
600,164910,133,15,4,4,2.4,Yes,120,Yes,630
601,42166,328,15,6,1,2.4,Yes,300,No,590
602,227031,182,15,5,1,2.4,Yes,120,No,425
603,192818,822,17,6,4,1.5,Yes,120,No,730
604,188994,746,17,6,1,2,No,40,No,505
605,221430,545,17,4,4,2,Yes,40,Yes,645
606,205248,686,17,5,4,1.5,No,120,No,630
607,44978,659,17,5,2,2.4,Yes,80,Yes,441
608,70051,774,17,6,2,1.5,Yes,120,No,630
609,180764,513,17,4,2,2.4,Yes,40,Yes,540
610,132262,717,17,5,4,2.4,No,120,Yes,730
611,158839,352,15,6,2,1.5,No,300,No,490
612,201309,255,15,5,4,1.5,No,300,Yes,640
613,27369,310,15,6,1,2,Yes,120,No,490
614,223421,86,15,4,2,2.4,Yes,120,No,430
615,273255,100,15,4,4,1.5,Yes,80,No,510
616,24703,356,15,6,2,2,Yes,80,No,505
617,221618,719,17,5,4,2.4,No,300,Yes,790
618,236460,492,17,4,2,1.5,No,80,No,440
619,160055,165,15,5,1,2,Yes,120,Yes,
620,124027,198,15,5,2,1.5,Yes,120,No,380
621,164823,365,15,6,2,2,No,120,Yes,505
622,153280,337,15,6,2,1.5,Yes,40,Yes,440
623,53792,84,15,4,2,2.4,Yes,80,No,322
624,57721,42,15,4,1,2.4,No,40,No,350
625,181598,685,17,5,4,1.5,No,120,Yes,476
626,255589,82,15,4,2,2.4,Yes,40,No,360
627,76418,398,15,6,4,1.5,No,120,No,610
628,155472,295,15,6,1,1.5,Yes,300,Yes,385
629,115042,27,15,4,1,2,No,80,Yes,380
630,259355,5,15,4,1,1.5,Yes,120,Yes,375
631,15445,362,15,6,2,2,No,40,No,465
632,25115,355,15,6,2,2,Yes,80,Yes,555
633,52106,624,17,5,1,2.4,No,300,No,590
634,272764,839,17,6,4,2,Yes,300,Yes,865
635,95363,452,17,4,1,2,Yes,80,No,480
636,272847,197,15,5,2,1.5,Yes,120,Yes,390
637,275527,533,17,4,4,1.5,Yes,120,Yes,476
638,33726,203,15,5,2,1.5,No,80,Yes,420
639,223472,342,15,6,2,1.5,Yes,120,No,430
640,139920,223,15,5,2,2,No,300,Yes,495
641,272275,792,17,6,2,2,Yes,300,No,655
642,108921,7,15,4,1,1.5,Yes,300,Yes,455
643,189834,77,15,4,2,2,No,120,Yes,395
644,266265,592,17,5,1,1.5,No,300,No,510
645,277130,604,17,5,1,2,No,80,No,455
646,148286,456,17,4,1,2,Yes,300,No,550
647,279001,89,15,4,2,2.4,No,40,Yes,390
648,78836,100,15,4,4,1.5,Yes,80,No,510
649,292506,726,17,6,1,1.5,Yes,120,No,550
650,94959,56,15,4,2,1.5,Yes,300,No,430
651,155894,197,15,5,2,1.5,Yes,120,Yes,294
652,14409,74,15,4,2,2,No,40,No,365
653,65606,230,15,5,2,2.4,Yes,120,No,500
654,69647,743,17,6,1,2,Yes,300,Yes,715
655,241675,518,17,4,2,2.4,Yes,120,No,530
656,90772,684,17,5,4,1.5,No,80,No,610
657,131235,658,17,5,2,2.4,Yes,40,No,520
658,37279,319,15,6,1,2,No,300,Yes,575
659,259602,240,15,5,2,2.4,No,300,No,480
660,286414,420,15,6,4,2.4,Yes,80,No,462
661,199946,290,15,6,1,1.5,Yes,40,No,375
662,271364,827,17,6,4,1.5,No,80,Yes,740
663,223873,732,17,6,1,1.5,No,80,No,515
664,134437,152,15,5,1,1.5,Yes,300,No,425
665,203701,120,15,4,4,2,Yes,300,No,615
666,193665,674,17,5,4,1.5,Yes,40,No,590
667,144443,470,17,4,1,2.4,Yes,120,No,515
668,68453,506,17,4,2,2,No,40,No,475
669,91214,110,15,4,4,1.5,No,120,No,510
670,171480,750,17,6,1,2,No,120,No,570
671,25144,52,15,4,2,1.5,Yes,80,No,380
672,146331,464,17,4,1,2,No,300,No,371
673,280752,699,17,5,4,2,No,80,Yes,685
674,245371,764,17,6,1,2.4,No,80,No,565
675,59483,518,17,4,2,2.4,Yes,120,No,580
676,231497,130,15,4,4,2.4,Yes,40,No,520
677,256551,213,15,5,2,2,Yes,120,Yes,415
678,65057,191,15,5,1,2.4,No,300,Yes,540
679,154524,21,15,4,1,2,Yes,120,Yes,415
680,156247,324,15,6,1,2.4,Yes,80,No,
681,98927,595,17,5,1,2,Yes,80,Yes,550
682,274894,582,17,5,1,1.5,Yes,120,No,329
683,253273,212,15,5,2,2,Yes,80,No,345
684,88279,233,15,5,2,2.4,No,40,Yes,460
685,218881,618,17,5,1,2.4,No,40,No,445
686,191020,55,15,4,2,1.5,Yes,300,Yes,450
687,38680,303,15,6,1,1.5,No,300,Yes,550
688,82310,348,15,6,2,1.5,No,80,No,430
689,234137,158,15,5,1,1.5,No,120,No,330
690,238885,538,17,4,4,1.5,No,40,No,550
691,278013,590,17,5,1,1.5,No,120,No,450
692,70893,395,15,6,4,1.5,No,80,Yes,448
693,285559,686,17,5,4,1.5,No,120,No,441
694,123608,408,15,6,4,2,Yes,300,No,715
695,260984,55,15,4,2,1.5,Yes,300,Yes,301
696,165706,747,17,6,1,2,No,80,Yes,420
697,8569,168,15,5,1,2,Yes,300,No,480
698,68324,64,15,4,2,1.5,No,300,No,420
699,172127,418,15,6,4,2.4,Yes,40,No,620
700,20345,348,15,6,2,1.5,No,80,No,470
701,278636,311,15,6,1,2,Yes,300,Yes,560
702,130491,410,15,6,4,2,No,40,No,575
703,212623,542,17,4,4,1.5,No,120,No,610
704,90176,787,17,6,2,2,Yes,80,Yes,675
705,135171,375,15,6,2,2.4,Yes,300,Yes,670
706,95737,69,15,4,2,2,Yes,120,Yes,445
707,144615,181,15,5,1,2.4,Yes,120,Yes,
708,82991,283,15,5,4,2.4,No,80,Yes,610
709,290192,642,17,5,2,2,Yes,40,No,455
710,220764,418,15,6,4,2.4,Yes,40,No,620
711,206920,351,15,6,2,1.5,No,300,Yes,530
712,12518,358,15,6,2,2,Yes,120,No,545
713,32104,215,15,5,2,2,Yes,300,Yes,545
714,137412,622,17,5,1,2.4,No,120,No,520
715,252586,636,17,5,2,1.5,No,80,No,450
716,199161,248,15,5,4,1.5,Yes,300,No,610
717,92108,199,15,5,2,1.5,Yes,300,Yes,500
718,18819,73,15,4,2,2,No,40,Yes,405
719,206231,623,17,5,1,2.4,No,300,Yes,620
720,171484,740,17,6,1,2,Yes,80,No,570
721,162728,136,15,4,4,2.4,Yes,300,No,640
722,106430,542,17,4,4,1.5,No,120,No,610
723,194906,194,15,5,2,1.5,Yes,40,No,300
724,219531,322,15,6,1,2.4,Yes,40,No,445
725,73186,453,17,4,1,2,Yes,120,Yes,550
726,314,13,15,4,1,1.5,No,120,Yes,410
727,250004,438,17,4,1,1.5,Yes,120,No,450
728,150260,520,17,4,2,2.4,Yes,300,No,427
729,68081,606,17,5,1,2,No,120,No,505
730,173887,122,15,4,4,2,No,40,No,
731,112117,324,15,6,1,2.4,Yes,80,No,500
732,215005,90,15,4,2,2.4,No,40,No,360
733,150994,80,15,4,2,2,No,300,No,415
734,236580,506,17,4,2,2,No,40,No,425
735,91225,690,17,5,4,2,Yes,40,No,615
736,224665,230,15,5,2,2.4,Yes,120,No,450
737,205552,521,17,4,2,2.4,No,40,Yes,510
738,268909,504,17,4,2,2,Yes,300,No,555
739,187203,143,15,4,4,2.4,No,300,Yes,670
740,109898,497,17,4,2,2,Yes,40,Yes,525
741,51542,110,15,4,4,1.5,No,120,No,510
742,134578,390,15,6,4,1.5,Yes,120,No,630
743,255607,159,15,5,1,1.5,No,300,Yes,435
744,597,149,15,5,1,1.5,Yes,120,Yes,450
745,135890,795,17,6,2,2,No,80,Yes,645
746,16675,362,15,6,2,2,No,40,No,455
747,200620,259,15,5,4,2,Yes,80,Yes,605
748,79453,140,15,4,4,2.4,No,80,No,540
749,51157,317,15,6,1,2,No,120,Yes,510
750,274674,135,15,4,4,2.4,Yes,300,Yes,483
751,73237,538,17,4,4,1.5,No,40,No,550
752,154329,686,17,5,4,1.5,No,120,No,441
753,130564,126,15,4,4,2,No,120,No,535
754,122430,476,17,4,1,2.4,No,80,No,480
755,198560,503,17,4,2,2,Yes,300,Yes,625
756,170555,124,15,4,4,2,No,80,No,515
757,197673,296,15,6,1,1.5,Yes,300,No,495
758,145706,49,15,4,2,1.5,Yes,40,Yes,238
759,18822,172,15,5,1,2,No,80,No,
760,23065,11,15,4,1,1.5,No,80,Yes,266
761,148037,249,15,5,4,1.5,No,40,Yes,520
762,154150,522,17,4,2,2.4,No,40,No,329
763,114863,639,17,5,2,1.5,No,300,Yes,620
764,129641,325,15,6,1,2.4,Yes,120,Yes,570
765,294269,206,15,5,2,1.5,No,120,No,320
766,290704,534,17,4,4,1.5,Yes,120,No,630
767,261312,365,15,6,2,2,No,120,Yes,475
768,245142,571,17,4,4,2.4,No,80,Yes,690
769,210572,263,15,5,4,2,Yes,300,Yes,685
770,183750,747,17,6,1,2,No,80,Yes,595
771,112716,398,15,6,4,1.5,No,120,No,610
772,149641,199,15,5,2,1.5,Yes,300,Yes,480
773,56281,102,15,4,4,1.5,Yes,120,No,530
774,269767,537,17,4,4,1.5,No,40,Yes,600
775,192529,23,15,4,1,2,Yes,300,Yes,470
776,36578,224,15,5,2,2,No,300,No,475
777,34373,211,15,5,2,2,Yes,80,Yes,465
778,17755,337,15,6,2,1.5,Yes,40,Yes,500
779,190853,40,15,4,1,2.4,Yes,300,No,470
780,56471,766,17,6,1,2.4,No,120,No,610
781,42192,136,15,4,4,2.4,Yes,300,No,640
782,144996,405,15,6,4,2,Yes,120,Yes,705
783,83575,564,17,4,4,2.4,Yes,80,No,660
784,168061,100,15,4,4,1.5,Yes,80,No,357
785,296627,80,15,4,2,2,No,300,No,385
786,242620,151,15,5,1,1.5,Yes,300,Yes,460
787,27453,158,15,5,1,1.5,No,120,No,365
788,242517,596,17,5,1,2,Yes,80,No,480
789,257279,307,15,6,1,2,Yes,80,Yes,480
790,143835,864,17,6,4,2.4,No,300,No,820
791,107605,452,17,4,1,2,Yes,80,No,475
792,289131,689,17,5,4,2,Yes,40,Yes,
793,49410,437,17,4,1,1.5,Yes,120,Yes,371
794,109763,480,17,4,1,2.4,No,300,No,560
795,122392,66,15,4,2,2,Yes,40,No,325
796,192681,78,15,4,2,2,No,120,No,345
797,101551,597,17,5,1,2,Yes,120,Yes,570
798,28513,365,15,6,2,2,No,120,Yes,555
799,247543,630,17,5,2,1.5,Yes,120,No,500
800,170144,470,17,4,1,2.4,Yes,120,No,515
801,183023,761,17,6,1,2.4,No,40,Yes,580
802,198460,238,15,5,2,2.4,No,120,No,440
803,13238,64,15,4,2,1.5,No,300,No,460
804,44954,261,15,5,4,2,Yes,120,Yes,625
805,243459,410,15,6,4,2,No,40,No,575
806,134449,7,15,4,1,1.5,Yes,300,Yes,455
807,277138,214,15,5,2,2,Yes,120,No,365
808,279613,316,15,6,1,2,No,80,No,410
809,27133,337,15,6,2,1.5,Yes,40,Yes,490
810,60665,534,17,4,4,1.5,Yes,120,No,630
811,49156,437,17,4,1,1.5,Yes,120,Yes,530
812,7127,150,15,5,1,1.5,Yes,120,No,400
813,145479,214,15,5,2,2,Yes,120,No,395
814,40141,119,15,4,4,2,Yes,300,Yes,665
815,192658,777,17,6,2,1.5,No,40,Yes,560
816,223185,859,17,6,4,2.4,No,80,Yes,790
817,102334,283,15,5,4,2.4,No,80,Yes,610
818,82731,332,15,6,1,2.4,No,80,No,485
819,180985,221,15,5,2,2,No,120,Yes,
820,150478,775,17,6,2,1.5,Yes,300,Yes,497
821,78161,328,15,6,1,2.4,Yes,300,No,585
822,88419,714,17,5,4,2.4,No,40,No,620
823,169452,126,15,4,4,2,No,120,No,535
824,251479,494,17,4,2,1.5,No,120,No,450
825,177499,248,15,5,4,1.5,Yes,300,No,610
826,124846,197,15,5,2,1.5,Yes,120,Yes,430
827,215123,116,15,4,4,2,Yes,80,No,535
828,87568,102,15,4,4,1.5,Yes,120,No,530
829,238866,313,15,6,1,2,No,40,Yes,425
830,1037,363,15,6,2,2,No,80,Yes,565
831,179343,459,17,4,1,2,No,80,Yes,500
832,286021,816,17,6,2,2.4,No,300,No,660
833,287879,486,17,4,2,1.5,Yes,120,No,470
834,211262,732,17,6,1,1.5,No,80,No,520
835,120468,16,15,4,1,1.5,No,300,No,385
836,12720,317,15,6,1,2,No,120,Yes,530
837,288714,518,17,4,2,2.4,Yes,120,No,520
838,287887,724,17,6,1,1.5,Yes,80,No,530
839,235046,851,17,6,4,2.4,Yes,80,Yes,810
840,119393,794,17,6,2,2,No,40,No,555
841,156853,176,15,5,1,2,No,300,No,425
842,283450,374,15,6,2,2.4,Yes,120,No,520
843,102346,349,15,6,2,1.5,No,120,Yes,500
844,206906,568,17,4,4,2.4,Yes,300,No,740
845,259989,623,17,5,1,2.4,No,300,Yes,427
846,182358,122,15,4,4,2,No,40,No,475
847,216828,445,17,4,1,1.5,No,120,Yes,485
848,177044,40,15,4,1,2.4,Yes,300,No,475
849,99025,269,15,5,4,2,No,120,Yes,605
850,91811,504,17,4,2,2,Yes,300,No,605
851,10296,294,15,6,1,1.5,Yes,120,No,475
852,186097,747,17,6,1,2,No,80,Yes,595
853,75849,769,17,6,2,1.5,Yes,40,Yes,610
854,15404,364,15,6,2,2,No,80,No,505
855,113835,131,15,4,4,2.4,Yes,80,Yes,610
856,228901,368,15,6,2,2,No,300,No,495
857,186906,172,15,5,1,2,No,80,No,340
858,102365,732,17,6,1,1.5,No,80,No,535
859,18134,65,15,4,2,2,Yes,40,Yes,
860,213213,806,17,6,2,2.4,Yes,120,No,640
861,56151,478,17,4,1,2.4,No,120,No,510
862,64631,143,15,4,4,2.4,No,300,Yes,670
863,70856,646,17,5,2,2,Yes,120,No,575
864,205889,302,15,6,1,1.5,No,120,No,415
865,58174,134,15,4,4,2.4,Yes,120,No,580
866,206627,160,15,5,1,1.5,No,300,No,395
867,73149,829,17,6,4,1.5,No,120,Yes,760
868,3431,159,15,5,1,1.5,No,300,Yes,490
869,266224,125,15,4,4,2,No,120,Yes,
870,225788,62,15,4,2,1.5,No,120,No,310
871,187077,80,15,4,2,2,No,300,No,405
872,224324,88,15,4,2,2.4,Yes,300,No,490
873,173579,500,17,4,2,2,Yes,80,No,505
874,45306,69,15,4,2,2,Yes,120,Yes,455
875,176368,116,15,4,4,2,Yes,80,No,
876,156953,611,17,5,1,2.4,Yes,80,Yes,565
877,287841,215,15,5,2,2,Yes,300,Yes,475
878,76619,393,15,6,4,1.5,No,40,Yes,600
879,38175,311,15,6,1,2,Yes,300,Yes,595
880,106757,570,17,4,4,2.4,No,40,No,600
881,112287,504,17,4,2,2,Yes,300,No,595
882,23239,342,15,6,2,1.5,Yes,120,No,510
883,148975,580,17,5,1,1.5,Yes,80,No,465
884,99585,51,15,4,2,1.5,Yes,80,Yes,400
885,269031,14,15,4,1,1.5,No,120,No,
886,69723,209,15,5,2,2,Yes,40,Yes,
887,289333,219,15,5,2,2,No,80,Yes,375
888,173022,372,15,6,2,2.4,Yes,80,No,530
889,147966,510,17,4,2,2,No,120,No,
890,127451,87,15,4,2,2.4,Yes,300,Yes,570
891,81839,4,15,4,1,1.5,Yes,80,No,330
892,118551,826,17,6,4,1.5,No,40,No,650
893,73282,852,17,6,4,2.4,Yes,80,No,760
894,171607,533,17,4,4,1.5,Yes,120,Yes,680
895,65979,742,17,6,1,2,Yes,120,No,605
896,202057,809,17,6,2,2.4,No,40,Yes,610
897,121178,219,15,5,2,2,No,80,Yes,415
898,136238,534,17,4,4,1.5,Yes,120,No,630
899,278722,322,15,6,1,2.4,Yes,40,No,440
900,126971,414,15,6,4,2,No,120,No,635
901,160192,673,17,5,4,1.5,Yes,40,Yes,640
902,279662,69,15,4,2,2,Yes,120,Yes,395
903,219204,281,15,5,4,2.4,No,40,Yes,570
904,182456,236,15,5,2,2.4,No,80,No,420
905,297284,714,17,5,4,2.4,No,40,No,620
906,99084,583,17,5,1,1.5,Yes,300,Yes,605
907,206742,214,15,5,2,2,Yes,120,No,385
908,157284,443,17,4,1,1.5,No,80,Yes,475
909,251440,176,15,5,1,2,No,300,No,410
910,282388,121,15,4,4,2,No,40,Yes,525
911,174390,167,15,5,1,2,Yes,300,Yes,495
912,173922,357,15,6,2,2,Yes,120,Yes,
913,220843,497,17,4,2,2,Yes,40,Yes,495
914,30482,75,15,4,2,2,No,80,Yes,435
915,175892,653,17,5,2,2,No,120,Yes,
916,127127,591,17,5,1,1.5,No,300,Yes,580
917,116812,792,17,6,2,2,Yes,300,No,695
918,179978,30,15,4,1,2,No,120,No,345
919,201099,686,17,5,4,1.5,No,120,No,630
920,280784,579,17,5,1,1.5,Yes,80,Yes,500
921,104954,642,17,5,2,2,Yes,40,No,495
922,75448,517,17,4,2,2.4,Yes,120,Yes,620
923,133652,121,15,4,4,2,No,40,Yes,525
924,244891,304,15,6,1,1.5,No,300,No,470
925,46195,506,17,4,2,2,No,40,No,475
926,240984,738,17,6,1,2,Yes,40,No,520
927,21135,309,15,6,1,2,Yes,120,Yes,545
928,134999,384,15,6,2,2.4,No,300,No,600
929,29060,173,15,5,1,2,No,120,Yes,440
930,10239,2,15,4,1,1.5,Yes,40,No,315
931,209278,690,17,5,4,2,Yes,40,No,615
932,139543,522,17,4,2,2.4,No,40,No,480
933,23861,346,15,6,2,1.5,No,40,No,420
934,191980,266,15,5,4,2,No,40,No,495
935,292126,195,15,5,2,1.5,Yes,80,Yes,259
936,93539,683,17,5,4,1.5,No,80,Yes,660
937,74521,596,17,5,1,2,Yes,80,No,500
938,184964,621,17,5,1,2.4,No,120,Yes,560
939,269244,246,15,5,4,1.5,Yes,120,No,550
940,93020,625,17,5,2,1.5,Yes,40,Yes,530
941,43892,439,17,4,1,1.5,Yes,300,Yes,590
942,160907,136,15,4,4,2.4,Yes,300,No,640
943,89322,78,15,4,2,2,No,120,No,375
944,199434,83,15,4,2,2.4,Yes,80,Yes,470
945,190282,860,17,6,4,2.4,No,80,No,740
946,251177,464,17,4,1,2,No,300,No,515
947,30769,293,15,6,1,1.5,Yes,120,Yes,515
948,12881,152,15,5,1,1.5,Yes,300,No,455
949,29111,58,15,4,2,1.5,No,40,No,320
950,165850,481,17,4,2,1.5,Yes,40,Yes,343
951,158773,431,15,6,4,2.4,No,300,Yes,770
952,17616,311,15,6,1,2,Yes,300,Yes,
953,79745,401,15,6,4,2,Yes,40,Yes,645
954,66110,743,17,6,1,2,Yes,300,Yes,
955,93866,627,17,5,2,1.5,Yes,80,Yes,570
956,225537,32,15,4,1,2,No,300,No,395
957,67562,267,15,5,4,2,No,80,Yes,585
958,2611,157,15,5,1,1.5,No,120,Yes,430
959,247024,700,17,5,4,2,No,80,No,635
960,47906,86,15,4,2,2.4,Yes,120,No,480
961,157449,420,15,6,4,2.4,Yes,80,No,660
962,195276,707,17,5,4,2.4,Yes,80,Yes,730
963,181246,502,17,4,2,2,Yes,120,No,525
964,162865,137,15,4,4,2.4,No,40,Yes,550
965,212394,362,15,6,2,2,No,40,No,385
966,102238,446,17,4,1,1.5,No,120,No,455
967,79945,489,17,4,2,1.5,No,40,Yes,490
968,224935,332,15,6,1,2.4,No,80,No,465
969,238051,795,17,6,2,2,No,80,Yes,615
970,216762,677,17,5,4,1.5,Yes,120,Yes,700
971,93223,116,15,4,4,2,Yes,80,No,535
972,278565,337,15,6,2,1.5,Yes,40,Yes,410
973,46049,114,15,4,4,2,Yes,40,No,495
974,265162,518,17,4,2,2.4,Yes,120,No,364
975,130240,687,17,5,4,1.5,No,300,Yes,740
976,14136,204,15,5,2,1.5,No,80,No,400
977,245546,490,17,4,2,1.5,No,40,No,400
978,276319,286,15,5,4,2.4,No,120,No,406
979,131267,210,15,5,2,2,Yes,40,No,345
980,231706,37,15,4,1,2.4,Yes,120,Yes,455
981,281731,297,15,6,1,1.5,No,40,Yes,
982,61388,463,17,4,1,2,No,300,Yes,
983,146994,213,15,5,2,2,Yes,120,Yes,
984,222210,60,15,4,2,1.5,No,80,No,290
985,23039,297,15,6,1,1.5,No,40,Yes,440
986,101282,260,15,5,4,2,Yes,80,No,555
987,83032,227,15,5,2,2.4,Yes,80,Yes,520
988,120487,91,15,4,2,2.4,No,80,Yes,470
989,158880,607,17,5,1,2,No,300,Yes,600
990,273276,299,15,6,1,1.5,No,80,Yes,435
991,220530,506,17,4,2,2,No,40,No,425
992,116869,649,17,5,2,2,No,40,Yes,525
993,71946,134,15,4,4,2.4,Yes,120,No,580
994,201980,461,17,4,1,2,No,120,Yes,515
995,55249,523,17,4,2,2.4,No,80,Yes,413
996,89895,716,17,5,4,2.4,No,80,No,660
997,224084,378,15,6,2,2.4,No,40,No,450
998,126845,258,15,5,4,2,Yes,40,No,515
999,11810,73,15,4,2,2,No,40,Yes,415
1000,91092,532,17,4,4,1.5,Yes,80,No,610
1001,211202,477,17,4,1,2.4,No,120,Yes,540
1002,111825,325,15,6,1,2.4,Yes,120,Yes,570
1003,16438,310,15,6,1,2,Yes,120,No,495
1004,154007,20,15,4,1,2,Yes,80,No,
1005,246519,183,15,5,1,2.4,Yes,300,Yes,535
1006,272445,61,15,4,2,1.5,No,120,Yes,350
1007,43628,340,15,6,2,1.5,Yes,80,No,460
1008,284397,134,15,4,4,2.4,Yes,120,No,406
1009,192899,86,15,4,2,2.4,Yes,120,No,440
1010,30483,311,15,6,1,2,Yes,300,Yes,600
1011,112909,609,17,5,1,2.4,Yes,40,Yes,530
1012,122141,443,17,4,1,1.5,No,80,Yes,480
1013,289975,674,17,5,4,1.5,Yes,40,No,590
1014,287164,520,17,4,2,2.4,Yes,300,No,580
1015,18039,317,15,6,1,2,No,120,Yes,
1016,243602,123,15,4,4,2,No,80,Yes,565
1017,31024,160,15,5,1,1.5,No,300,No,420
1018,254591,490,17,4,2,1.5,No,40,No,390
1019,168129,149,15,5,1,1.5,Yes,120,Yes,410
1020,61949,77,15,4,2,2,No,120,Yes,
1021,73366,266,15,5,4,2,No,40,No,495
1022,123335,273,15,5,4,2.4,Yes,40,Yes,590
1023,34940,165,15,5,1,2,Yes,120,Yes,455
1024,172048,514,17,4,2,2.4,Yes,40,No,490
1025,240084,593,17,5,1,2,Yes,40,Yes,490
1026,58424,711,17,5,4,2.4,Yes,300,Yes,810
1027,179963,229,15,5,2,2.4,Yes,120,Yes,364
1028,216377,754,17,6,1,2.4,Yes,40,No,545
1029,206370,672,17,5,2,2.4,No,300,No,600
1030,164069,70,15,4,2,2,Yes,120,No,
1031,181044,184,15,5,1,2.4,Yes,300,No,495
1032,54664,404,15,6,4,2,Yes,80,No,
1033,288529,468,17,4,1,2.4,Yes,80,No,480
1034,25587,304,15,6,1,1.5,No,300,No,505
1035,291830,476,17,4,1,2.4,No,80,No,322
1036,105941,659,17,5,2,2.4,Yes,80,Yes,610
1037,99153,486,17,4,2,1.5,Yes,120,No,520
1038,250011,410,15,6,4,2,No,40,No,
1039,217787,315,15,6,1,2,No,80,Yes,465
1040,215035,667,17,5,2,2.4,No,80,Yes,570
1041,236232,316,15,6,1,2,No,80,No,415
1042,205709,37,15,4,1,2.4,Yes,120,Yes,460
1043,76820,394,15,6,4,1.5,No,40,No,550
1044,42117,726,17,6,1,1.5,Yes,120,No,580
1045,277205,664,17,5,2,2.4,Yes,300,No,420
1046,184872,250,15,5,4,1.5,No,40,No,470
1047,170559,235,15,5,2,2.4,No,80,Yes,480
1048,121365,463,17,4,1,2,No,300,Yes,585
1049,194069,470,17,4,1,2.4,Yes,120,No,510
1050,63350,179,15,5,1,2.4,Yes,80,Yes,480
1051,20016,13,15,4,1,1.5,No,120,Yes,400
1052,137574,165,15,5,1,2,Yes,120,Yes,440
1053,412,32,15,4,1,2,No,300,No,445
1054,47779,814,17,6,2,2.4,No,120,No,660
