id,education,marital_status,income,age,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,response,customer_since_in_days,revenue
8420,2n Cycle,Married,15315,51,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,0,3023,0
8275,PhD,Divorced,47025,56,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,2833,0
6281,Graduation,Divorced,55686,55,0,1,27,673,0,199,37,47,26,2,6,3,5,4,0,0,3193,0
1915,PhD,Married,78939,70,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,2892,0
2416,PhD,Single,66582,52,0,0,83,789,25,420,16,38,0,1,2,8,9,1,0,0,2811,0
7441,Graduation,Divorced,71128,48,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,3324,0
10991,Master,Married,89058,61,0,0,18,454,194,106,31,22,43,1,5,4,4,2,0,0,3262,0
2853,Graduation,Single,51766,41,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,2803,0
2611,Master,Together,82576,62,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,3390,0
2678,Graduation,Single,34412,31,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,3194,0
5763,Master,Together,49854,49,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,2924,0
9797,Graduation,Married,58116,65,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,2770,0
10906,PhD,Together,46681,73,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,2957,0
1377,Master,Widow,44551,67,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,2995,0
8805,Graduation,Single,48904,61,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,3267,0
6872,PhD,Married,65352,47,0,1,43,284,3,84,4,7,23,2,4,2,8,4,0,0,3005,0
1628,Graduation,Together,71796,50,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,2941,0
7540,Graduation,Married,50300,69,0,1,52,143,15,60,24,23,5,2,2,1,8,2,0,0,2728,0
2611,Master,Together,82576,62,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,3390,0
8650,Graduation,Widow,54162,43,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,3161,0
2929,Graduation,Single,20180,45,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,3187,0
405,Graduation,Divorced,41638,57,0,1,68,315,0,31,4,0,91,4,5,5,3,8,0,0,3194,0
6417,Master,Together,80573,50,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,3316,0
8890,PhD,Divorced,65808,50,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,2723,0
6263,Graduation,Together,35322,53,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,3369,0
9215,PhD,Married,43974,41,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,3257,0
2874,2n Cycle,Divorced,35388,33,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,3172,0
2147,Graduation,Together,76653,52,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,3010,0
7791,Master,Married,37054,54,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,2980,0
5633,Graduation,Married,50183,41,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0,0,2697,0
8523,Graduation,Married,19329,53,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,2890,0
6001,Graduation,Married,56775,42,0,1,62,614,35,160,58,35,35,2,5,8,10,5,0,0,3236,0
1291,PhD,Together,27683,43,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,3387,0
4186,Graduation,Together,34026,71,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,3021,0
1250,Graduation,Single,37697,45,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,2835,0
11051,PhD,Together,77376,65,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,2743,0
6663,PhD,Single,51141,81,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,3049,0
1672,PhD,Together,65640,47,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,2813,0
4368,Graduation,Married,47850,41,1,0,72,42,7,43,20,12,10,1,3,0,4,6,0,0,2901,0
5046,Graduation,Divorced,78331,63,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,2850,0
10151,Graduation,Divorced,62204,61,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,3348,0
9349,Graduation,Married,92533,36,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,2885,0
5123,Master,Married,27450,70,0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,3133,0
8230,Graduation,Married,33228,41,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,2850,0
944,Graduation,Married,56181,59,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,3230,0
3081,PhD,Married,41014,43,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,0,3126,0
8916,Graduation,Divorced,36627,46,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,3034,0
8588,Graduation,Married,60544,60,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,3366,0
8504,Graduation,Married,79593,48,0,0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,2741,0
2678,Graduation,Single,34412,31,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,3194,0
5721,PhD,Married,84117,65,0,0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,2742,0
6885,Graduation,Divorced,32952,44,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,2903,0
9988,Master,Single,70379,45,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,3176,0
4939,Graduation,Together,37760,75,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,3360,0
2139,Master,Married,7500,46,1,0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,2963,0
6977,Graduation,Together,75702,47,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,3316,0
2021,Graduation,Married,61456,46,0,1,47,563,76,384,84,192,89,4,6,10,13,4,0,0,3152,0
8858,PhD,Married,44325,49,0,1,69,516,0,21,0,0,5,4,8,2,7,8,0,0,3172,0
7254,Graduation,Together,38361,52,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,2877,0
8132,PhD,Married,60631,46,1,1,88,565,6,65,0,6,19,5,9,2,8,7,0,0,3143,0
574,Graduation,Married,42523,57,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,2760,0
9422,Graduation,Married,38360,32,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,3087,0
2831,Graduation,Together,78416,45,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,2695,0
5043,Basic,Married,26997,70,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,3294,0
10492,Graduation,Together,38285,62,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,2698,0
10398,2n Cycle,Single,24336,40,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,3364,0
11191,Graduation,Divorced,41411,35,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,2897,0
1958,PhD,Together,55012,48,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,2793,0
7165,Graduation,Together,64474,49,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,2943,0
4741,2n Cycle,Married,65463,47,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,0,2843,0
10736,Graduation,Single,72258,50,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,2983,0
4508,Graduation,Single,75127,69,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,2731,0
1916,Master,Married,45736,67,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,3033,0
9635,Master,Married,35876,38,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,2763,0
6141,Master,Single,49494,49,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,3123,0
10839,Graduation,Together,36283,45,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,2769,0
1008,PhD,Together,44953,40,0,0,31,728,17,133,11,8,124,1,7,3,13,6,0,0,3248,0
10795,PhD,Married,37401,48,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,2747,0
7352,Graduation,Married,55267,64,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,2944,0
8786,Master,Married,62058,65,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,3092,0
9738,Master,Together,42386,35,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,3225,0
252,PhD,Divorced,41003,58,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,3162,0
6606,Master,Married,70091,52,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,0,3148,0
3595,Graduation,Together,77226,58,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,2814,0
7165,Graduation,Together,64474,49,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,2943,0
2936,Master,Together,23661,39,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,2900,0
8773,Master,Together,57420,50,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,0,3062,0
2429,Graduation,Divorced,72071,67,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,3193,0
4381,PhD,Married,46463,50,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,3008,0
3767,Graduation,Married,61314,53,0,1,1,378,0,189,97,172,172,2,5,5,12,3,0,0,3123,0
5125,Graduation,Married,79530,61,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,3101,0
7444,Master,Married,42169,52,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,2946,0
5068,Graduation,Single,22804,50,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,3026,0
7326,Master,Married,56850,50,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,2791,0
3551,Master,Together,60033,67,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,2785,0
6184,PhD,Married,68462,52,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,3257,0
2154,Graduation,Widow,30372,50,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,3244,0
2661,Graduation,Single,18701,57,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,3083,0
983,Graduation,Married,40059,37,1,0,82,110,29,92,28,10,145,1,6,2,3,8,0,0,2967,0
7495,PhD,Married,56223,73,0,1,72,77,28,31,16,0,4,2,2,1,5,4,0,0,2884,0
8786,Master,Married,62058,65,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,3092,0
2408,Graduation,Married,58597,45,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,3279,0
2276,Graduation,Single,57959,66,0,1,71,430,16,322,43,24,33,5,4,7,11,3,0,0,3116,0
9648,Graduation,Single,46904,54,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,3296,0
2285,Master,Together,36634,67,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,3090,0
5025,Graduation,Single,48526,42,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,2880,0
3170,Master,Together,68148,64,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,2995,0
524,Basic,Together,22634,55,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,3222,0
7610,Graduation,Together,37292,38,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,3130,0
9923,Master,Single,46423,49,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,2977,0
5324,PhD,Married,58293,40,1,0,94,173,43,118,46,27,15,5,5,3,6,5,0,0,2854,0
6749,Graduation,Single,86358,55,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,3383,0
1646,Basic,Married,25224,49,1,0,36,4,9,12,11,2,8,2,1,1,3,3,0,0,2798,0
9262,2n Cycle,Together,32414,37,0,0,11,20,6,5,0,9,12,1,1,0,3,7,0,0,3053,0
9,Master,Single,46098,46,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,3373,0
1497,Graduation,Single,47958,69,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0,0,3219,0
6421,Graduation,Together,88347,60,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,3054,0
4268,Graduation,Married,53154,62,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,2713,0
5389,Graduation,Married,48920,57,0,2,93,238,17,68,8,10,6,3,6,2,5,7,0,0,2945,0
10699,Graduation,Married,44322,36,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,2706,0
10432,Graduation,Divorced,19346,47,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,2843,0
3870,2n Cycle,Together,63855,43,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,3198,0
7232,Graduation,Widow,42429,48,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,2831,0
2532,Master,Single,73454,34,0,0,95,982,73,351,56,14,175,1,2,4,6,5,0,0,2813,0
6406,Master,Married,78285,33,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,2937,0
2589,Graduation,Divorced,26759,49,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,2835,0
4442,Graduation,Single,46524,60,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,3143,0
9353,Graduation,Single,62450,62,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,0,2867,0
10560,PhD,Single,36802,41,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,2706,0
3120,Graduation,Together,38547,40,1,0,49,6,1,10,0,1,4,1,1,0,2,8,1,0,2998,0
5394,Basic,Single,16014,42,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,3162,0
4990,Graduation,Married,59111,67,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,3116,0
800,Graduation,Together,44512,61,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,2996,0
10590,PhD,Together,76542,65,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,3149,0
6257,Master,Single,60482,45,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0,0,3215,0
6988,Graduation,Married,71952,35,1,0,93,656,80,455,52,107,93,2,8,4,8,4,0,0,3228,0
5048,PhD,Single,42767,50,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,3107,0
9422,Graduation,Married,38360,32,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,3087,0
6421,Graduation,Together,88347,60,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,3054,0
4508,Graduation,Single,75127,69,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,2731,0
8204,2n Cycle,Married,78041,50,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,3253,0
7325,PhD,Together,38197,35,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,3058,0
67,Master,Single,46423,49,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,2977,0
4910,Graduation,Divorced,68743,54,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,3361,0
8210,Master,Married,54730,46,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,3011,0
3033,Master,Together,38620,58,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,3107,0
10909,Graduation,Married,92344,73,0,0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,2858,0
5899,PhD,Together,5648,71,1,1,68,28,0,6,1,1,13,1,1,0,0,20,0,0,2801,0
3722,Graduation,Single,44503,49,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,2767,0
4406,Graduation,Together,67419,51,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,3222,0
4676,Master,Widow,73705,70,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,2809,0
10490,PhD,Married,51039,52,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,3259,0
7972,Graduation,Single,72906,66,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,2978,0
1501,PhD,Married,160803,39,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,3387,0
1928,Graduation,Married,31814,48,1,0,73,35,3,20,4,1,20,2,2,0,3,9,0,0,3198,0
5735,Master,Single,90638,30,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,2829,0
1384,Basic,Married,17256,29,1,0,10,6,4,14,8,8,22,2,2,1,2,8,0,0,2911,0
2437,Graduation,Married,,32,0,0,69,861,138,461,60,30,61,1,6,5,12,3,0,0,3084,0
1386,Graduation,Together,32474,54,1,1,0,10,0,1,0,0,0,1,1,0,2,7,0,0,2742,0
10286,Graduation,Married,83715,59,0,0,2,318,8,407,150,35,8,1,2,8,13,0,0,0,2839,0
3152,Graduation,Together,26091,64,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,2817,0
1994,Graduation,Married,,38,1,0,11,5,5,6,0,2,1,1,1,0,2,7,0,0,2919,0
7937,Graduation,Married,24711,39,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,2765,0
975,Graduation,Single,54252,65,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,3090,0
193,Basic,Married,14421,25,0,0,81,0,0,2,3,3,8,1,1,0,2,5,0,0,2825,0
3537,Graduation,Together,31089,40,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,3374,0
8746,Graduation,Married,75433,32,1,0,28,800,0,297,0,34,57,2,2,5,10,6,0,0,2778,0
9617,Graduation,Single,15033,70,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,2767,0
10127,Graduation,Married,58692,56,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,2777,0
591,Graduation,Widow,66033,64,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,3218,0
7451,Master,Single,98777,61,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,0,2825,0
9672,2n Cycle,Married,23162,51,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,2883,0
7801,Graduation,Together,54753,62,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,0,2983,0
6606,Master,Married,70091,52,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,0,3148,0
8663,Graduation,Divorced,39996,47,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,2731,0
486,Graduation,Married,84219,33,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,2840,0
3336,PhD,Together,66375,73,0,1,96,712,0,45,0,0,191,3,2,4,5,7,0,0,2913,0
5255,Graduation,Single,,35,1,0,19,5,1,3,3,263,362,0,27,0,0,1,0,0,3187,0
9699,Graduation,Divorced,67272,55,0,1,12,357,35,271,28,28,14,3,6,2,12,5,0,0,2883,0
5654,Graduation,Married,36026,49,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,2798,0
4478,Graduation,Married,63777,42,1,1,87,457,5,106,15,17,53,8,11,1,6,8,0,0,3155,0
5687,Graduation,Divorced,81702,41,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,3337,0
7002,Graduation,Single,62535,66,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,2962,0
1991,Graduation,Together,44931,54,0,1,0,78,0,11,0,0,7,1,2,1,3,5,0,0,2855,0
7861,Master,Married,77027,69,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,2837,0
10882,Graduation,Married,53858,45,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,3290,0
8602,Graduation,Divorced,69932,57,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,3075,0
2230,PhD,Married,23626,51,1,0,84,27,2,14,0,0,0,3,3,1,3,5,0,0,2729,0
2613,Master,Married,54197,61,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,2780,0
2258,Graduation,Married,32880,35,1,0,76,8,4,15,7,6,2,1,1,0,3,8,0,0,3265,0
10736,Graduation,Single,72258,50,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,2983,0
10701,Graduation,Married,65308,48,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,2984,0
8876,PhD,Together,33629,58,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,3383,0
9422,Graduation,Married,38360,32,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,0,3087,0
5010,Graduation,Single,25008,33,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,2840,0
3537,Graduation,Together,31089,40,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,3374,0
11110,Graduation,Single,3502,48,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,3135,0
6365,2n Cycle,Married,30390,34,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,2993,0
10789,PhD,Married,45759,57,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,3184,0
7516,Graduation,Married,30096,38,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,2731,0
1764,Graduation,Single,33955,46,1,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,3017,0
3277,Graduation,Divorced,49431,66,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,3388,0
1911,Graduation,Together,67430,34,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,3355,0
3924,PhD,Divorced,57912,56,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,0,2797,0
6147,Graduation,Divorced,25818,50,1,0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,3312,0
6619,Graduation,Married,38415,43,1,1,91,22,1,13,4,0,4,2,1,0,3,7,0,0,3236,0
6271,PhD,Married,50870,69,0,1,13,53,0,8,0,0,2,1,2,0,3,5,0,0,2703,0
11112,Graduation,Together,70713,55,0,1,23,736,114,279,82,76,190,6,5,6,8,3,0,0,3266,0
313,Graduation,Widow,73455,53,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,0,2937,0
4654,Graduation,Together,75114,29,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,2927,0
8996,PhD,Married,,64,2,1,4,230,42,192,49,37,53,12,7,2,8,9,0,0,3280,0
9855,PhD,Single,62000,69,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,3001,0
4298,PhD,Together,20427,48,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,2790,0
1627,2n Cycle,Divorced,77297,64,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,3212,0
3266,Graduation,Married,42523,57,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,2760,0
8299,PhD,Single,33996,32,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,2984,0
125,2n Cycle,Together,53083,63,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,0,3103,0
3921,2n Cycle,Widow,28457,69,0,0,96,24,1,108,29,29,14,1,4,1,4,8,0,0,3302,0
9964,Graduation,Single,61825,42,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,3019,0
5675,PhD,Divorced,50611,61,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,0,3326,0
9967,Graduation,Divorced,53034,47,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,3088,0
3900,Graduation,Married,65685,49,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,2785,0
9495,Graduation,Together,71853,39,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,3110,0
9916,Graduation,Married,38998,67,1,1,92,34,1,14,0,0,5,3,2,0,3,8,1,0,3296,0
7419,Master,Divorced,27071,53,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,2760,0
8717,PhD,Married,80427,46,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,3348,0
10156,Graduation,Single,84196,46,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,3084,0
10219,Graduation,Together,31590,49,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,3069,0
9523,Graduation,Together,40479,39,1,0,95,5,0,8,2,0,0,1,0,0,3,4,0,0,3009,0
3136,Master,Divorced,59432,59,0,1,88,317,25,265,25,19,12,3,5,3,11,5,0,0,3135,0
10826,Graduation,Married,18690,62,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,3241,0
5631,Graduation,Single,49767,30,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,3116,0
3859,PhD,Together,73059,74,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,2995,0
2157,Graduation,Together,26290,49,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,3226,0
1008,PhD,Together,44953,40,0,0,31,728,17,133,11,8,124,1,7,3,13,6,0,0,3248,0
274,Graduation,Single,34853,48,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,2881,0
3231,Graduation,Married,37971,48,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,2909,0
5474,Graduation,Single,43020,51,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,2904,0
5596,2n Cycle,Together,58821,65,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,2953,0
5025,Graduation,Single,48526,42,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,2880,0
3717,Graduation,Married,61180,62,0,1,70,403,24,29,6,24,218,2,5,5,6,3,0,0,2760,0
6961,Graduation,Married,26751,47,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,2731,0
8527,Master,Together,65735,56,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,2897,0
11004,2n Cycle,Single,60182,128,0,1,23,8,0,5,7,0,2,1,1,0,2,4,0,0,2736,0
2415,Graduation,Together,62568,59,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,2776,0
3598,Graduation,Married,62710,49,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,3095,0
6634,Master,Divorced,33462,42,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,3019,0
5176,Graduation,Together,29604,33,1,0,88,7,6,13,7,6,14,1,1,0,3,9,0,0,2896,0
10258,Master,Single,35791,56,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,3112,0
4440,Master,Married,64100,57,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,0,2985,0
7250,Graduation,Together,57867,43,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,2964,0
10129,Graduation,Together,82427,55,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,2802,0
2106,2n Cycle,Married,20130,47,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,2797,0
8164,PhD,Married,82170,43,0,0,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,2909,0
5025,Graduation,Single,48526,42,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,2880,0
9081,Graduation,Single,20518,33,1,0,58,4,1,6,4,1,9,1,1,1,2,5,0,0,2735,0
3565,Master,Married,38452,66,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,2784,0
9904,Graduation,Married,71391,65,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,3150,0
9530,Graduation,Married,24645,33,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,3298,0
6218,Graduation,Married,59594,56,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,0,3310,0
9597,Graduation,Married,73448,52,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,2832,0
2139,Master,Married,7500,46,1,0,19,3,1,10,3,2,12,3,2,0,3,5,0,0,2963,0
