tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1921,116144,TRUE,Tue Oct 31 23:03:53 +0000 2017,"@AmericanAir already did...changed browsers, did all my techie tricks and still can't make a reservation after 1 hour!!",1923,1920
1924,116144,TRUE,Tue Oct 31 23:25:46 +0000 2017,@AmericanAir been on phone and hold for past 45 mins. looking bleak,,1923
1925,116144,TRUE,Tue Oct 31 23:32:34 +0000 2017,@AmericanAir ........still....on....hold.....they made the booking. I am trying to pay.....so #frustrating.,1926,1923
1927,116144,TRUE,Tue Oct 31 23:44:08 +0000 2017,@AmericanAir well now i am told the ticket cost is an additional $200/person to pay....because of the wait....omg,1928,1926
1929,116144,TRUE,Tue Oct 31 23:56:05 +0000 2017,@AmericanAir i don't think it changes within minutes. This is a scam,,1928
1930,116144,TRUE,Wed Nov 01 00:27:21 +0000 2017,@AmericanAir finally booked and they honored lower fare....that was still available on line,1931,1928
1932,116144,TRUE,Wed Nov 01 12:36:33 +0000 2017,"@AmericanAir Me too, but it shouldn't be this hard. Nearly 2 hours.",,1931
1922,116144,TRUE,Tue Oct 31 22:20:27 +0000 2017,Trying to book a flight on @AmericanAir and an error comes up: System having trouble. Anyone else having problem?,"19,201,933",
1935,116145,TRUE,Tue Oct 31 22:16:24 +0000 2017,@AmericanAir Well how much does that help me now?,1934,1936
1937,116145,TRUE,Mon Oct 30 14:42:59 +0000 2017,@AmericanAir I was long gone from the airport by then,1936,1938
1939,116145,TRUE,Sun Oct 29 17:12:55 +0000 2017,@AmericanAir No I was not able to,1938,1940
1941,116145,TRUE,Sun Oct 29 17:02:38 +0000 2017,Look what @AmericanAir did to my bag. https://t.co/QUeBqf8JJf,"194,019,421,943",
1945,116146,TRUE,Tue Oct 31 22:09:23 +0000 2017,Big thx 2 @AmericanAir 4 guacamole and margs of thx while the @116147 lounge upgrades are underway #nomnom https://t.co/PCW4Vdxbyf,1944,
1947,116148,TRUE,Tue Oct 31 22:33:04 +0000 2017,@115911    Who’s looking in your window at night https://t.co/gkUco6aO01,1946,
1949,116149,TRUE,Tue Oct 31 22:39:11 +0000 2017,@115911  https://t.co/zc5zheYczx,1948,1950
1950,115911,TRUE,Tue Oct 31 22:27:18 +0000 2017,"@116149 I mean...it does say to ""submit your costume pic"" in the original tweet... *ErikS",1949,1951
1951,116149,TRUE,Tue Oct 31 22:21:28 +0000 2017,@115911 This is kinda lame...i created a whole acc just to get told to upload a photo of my costume. I didn't even dress up? https://t.co/B8UvzSlzhp,1950,1952
1952,115911,TRUE,Tue Oct 31 13:00:17 +0000 2017,"Happy Halloween! Submit your costume pics with #Thankenstein + #Contest to win a spooky trip to London, plus other scary surprise goodies! https://t.co/9M7XGcE8fx","19,531,954,195,519,500,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",
1976,116150,TRUE,Tue Oct 31 22:37:28 +0000 2017,Finally free of the @115911 chains here I come cricket,1975,
1978,116151,TRUE,Tue Oct 31 23:04:28 +0000 2017,@TMobileHelp @115913 John why I am having so much trouble coming back,"19,801,981",1977
1982,116151,TRUE,Tue Oct 31 23:16:48 +0000 2017,@TMobileHelp @115913 8 hours total  over 3 days and still working on coming back. Why @115913 ?,1985,1980
1985,116152,TRUE,Fri Nov 03 04:05:22 +0000 2017,@116151 @TMobileHelp @115913 what is happening in this conversation,"19,861,987",1982
1986,116153,TRUE,Mon Nov 13 13:19:35 +0000 2017,@116152 @116151 @TMobileHelp @115913 I'm not even a T-Mobile customer. And people like this piss me off. Trolling losers.,,1985
1987,116153,TRUE,Mon Nov 13 13:18:40 +0000 2017,@116152 @116151 @TMobileHelp @115913 This guy is a fool and a troll.,,1985
1983,116151,TRUE,Tue Oct 31 23:10:45 +0000 2017,@TMobileHelp @115913 I am not going to a store!  I spend Sunday 6 hours trying to come back and tweeting. Today you are making me go back and front for 1 and 1/2 hours. No Worth it,,1980
1984,116153,TRUE,Mon Nov 13 13:18:11 +0000 2017,@TMobileHelp @116151 @115913 Quit begging for this idiots business,,1980
1981,116153,TRUE,Mon Nov 13 13:17:33 +0000 2017,@116151 @TMobileHelp @115913 Because you sound like an idiot. After reading your post you don't know your password the same password you had when you was a customer just a month ago. You sound like a troll. Your the one making this hard you idiot. Can't believe how stupid this generation has become,,1978
1979,116151,TRUE,Tue Oct 31 22:27:58 +0000 2017,@TMobileHelp @115913 Thanks!,1977,1988
1989,116151,TRUE,Tue Oct 31 22:12:31 +0000 2017,@TMobileHelp @115913 I send DM over to you guys Cassy or Jason were helping me,1988,1990
1991,116151,TRUE,Sun Oct 29 17:45:02 +0000 2017,@TMobileHelp @115913 @116154 So you @115913 know! been trying to chat but your team is asking for a pin or password I don’t have. Making me feel like you don’t want me back,1990,1992
1993,116151,TRUE,Sun Oct 29 16:25:11 +0000 2017,@TMobileHelp @115913 @116154 Don’t get why they are asking for my password,1992,1994
1994,116151,TRUE,Sun Oct 29 16:05:26 +0000 2017,@TMobileHelp @115913 John I try to come back to T-Mobile but they want me to go to the store. Maybe @116154 team can help because customer service want me to go to the stores maybe I just stay will my current service. Don’t seem like u guy want me back,1993,1995
1997,116151,TRUE,Sun Oct 29 14:40:18 +0000 2017,@115913 @2896 I made a mistake a big dumb mistake. I ported my lines to another service. Less then month ago. I miss T-Mobile. Can I come back and have my formal plan please? Should I talk to @116154 team? Because customer service told me I can’t go to my formal plan.,1995,1998
1998,115913,TRUE,Sun Oct 29 14:09:48 +0000 2017,Wow!! Honored to be one of @2896’s #TheBraveOnes!!  https://t.co/ORNLBSYzDp,"199,920,002,001,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",
2035,116155,TRUE,Tue Oct 31 22:28:04 +0000 2017,@115911 @TMobileHelp when is the 600mhz coming online in #seattle??,2034,
2037,116156,TRUE,Tue Oct 31 22:33:59 +0000 2017,@115911 once again you are being slow 😑,2036,
2039,116157,TRUE,Tue Oct 31 22:21:46 +0000 2017,@116158 @115911 Creative! Like it!!,2038,2040
2040,116158,TRUE,Tue Oct 31 01:09:21 +0000 2017,#Thankenstein + #Contest @115911 Keeping it creepy!!!! :D https://t.co/QPmzxwIxbv,2039,
2042,116159,TRUE,Tue Oct 31 22:27:14 +0000 2017,Thank you @VirginTrains for the advice to make the connection. After a long long day it is appreciated #topwork,2041,
2044,116160,TRUE,Tue Oct 31 22:36:44 +0000 2017,"@SouthwestAir great airline. No fees to check bags, free drinks and snacks on board. And complimentary Halloween sweets! Great stuff guys👍🏽",2043,
2046,116161,TRUE,Tue Oct 31 22:32:54 +0000 2017,"@SouthwestAir Found it!! But doesn't seem to work, can you check if funds are available?",2045,2047
2048,116161,TRUE,Tue Oct 31 22:12:30 +0000 2017,@SouthwestAir I have two vouchers but can't seem to track down my confirmation numbers. Anyway to look them up? Thanks!,2047,
2050,116162,TRUE,Tue Oct 31 22:26:04 +0000 2017,@SouthwestAir You’d be my first choice! If only money fell in the same category as sky’s the limit .,2049,2051
2052,116162,TRUE,Tue Oct 31 21:35:15 +0000 2017,@SouthwestAir I’ve never been on an airplane. #bucketlist,2051,2053
2079,116163,TRUE,Tue Oct 31 22:41:56 +0000 2017,@SouthwestAir I loved how your employees embraced the day &amp; made@travel fun!  Glad you like the pic. It's my thank you to you all so enjoy!,2081,2078
2080,116163,TRUE,Tue Oct 31 22:30:26 +0000 2017,Me time in the sky... @southwestair https://t.co/ccjl2JCAfK,2078,
2083,116164,TRUE,Tue Oct 31 23:01:30 +0000 2017,"@SouthwestAir Bummer, might have to watch my back on Nov. 13 too for Sadie Hawkins day on the airline of LUV. #funnyholidays",2085,2082
2084,116164,TRUE,Tue Oct 31 22:30:03 +0000 2017,Unlucky not to be flying on @SouthwestAir today and have to wait until Nov. 8th. Would have been nice to have had a free drink on flight.,2082,
2087,116165,TRUE,Mon Oct 30 01:07:48 +0000 2017,"Hey @115940 your app has had a “loading error” for the two weeks, thought I’d let you know I’ve been paying for aggravation rather than tv",2086,
2089,116166,TRUE,Mon Oct 30 01:18:51 +0000 2017,"@hulu_support Yes, @hulu_support same message: error playing this video, iPhone 7",2088,2090
2091,116166,TRUE,Sat Oct 28 00:41:18 +0000 2017,"@hulu_support I'm getting an error when I try to play episodes. Can you help, please?",2090,
2093,116167,TRUE,Tue Oct 31 22:18:37 +0000 2017,@hulu_support when will the other 2 major networks stream live on Hulu live?,"209,220,942,095",
2097,116168,TRUE,Fri Dec 01 06:50:57 +0000 2017,@Uber_Support done please check,2099,2096
2098,116168,TRUE,Fri Dec 01 06:40:48 +0000 2017,kya khassi support hai yaar @Uber_Support. i am an uber rider not driver. they are telling me to take docs to nearby uber office for verification and all i was asked was to update my cellphone number 👺👺,"20,962,100",
2102,116169,TRUE,Tue Oct 31 22:37:51 +0000 2017,@sprintcare Yes I do. You want me to dm you or just write it on the comments???,2101,2103
2104,116169,TRUE,Tue Oct 31 22:34:18 +0000 2017,@115714 @177 I haven’t received no type of new besides my Oder is pending for day.,2103,2105
2105,115714,TRUE,Tue Oct 31 17:44:00 +0000 2017,@177 Have you Pre-Ordered yours yet? 👀,"210,421,062,107",
2109,116170,TRUE,Tue Oct 31 22:35:06 +0000 2017,"On behalf of all college students, thank you 💕@ChipotleTweets https://t.co/bcXVahRWQK",2108,
2111,116171,TRUE,Tue Oct 31 22:21:06 +0000 2017,"@115714 customer service 👎! 4 different people said they have no idea how to help, the two people who actually have tried did it wrong 😡",2110,
2113,116172,TRUE,Sat Nov 04 00:08:56 +0000 2017,@sprintcare I called customer care when I tweeted this and they said double charge would be credited. Still no credit.,,2112
2114,116172,TRUE,Tue Oct 31 22:24:55 +0000 2017,@115714 chk ur latest bill. I paid for note 8 shipping w/debit when ordered. Latest bill shows ship charge. This happened to other friends.,2112,
2116,116173,TRUE,Tue Oct 31 11:59:05 +0000 2017,"@sprintcare You’re a bunch of crooks, you don’t care about happy customers, y’all just want money, save me the BS","2,115,211,721,182,110",2120
2121,116173,TRUE,Tue Oct 31 11:51:38 +0000 2017,@115714 is honestly trash,2120,
2123,116174,TRUE,Tue Oct 31 22:43:14 +0000 2017,.@115955 one of your sales reps called me an asshole on the phone! Unbelievable.,2122,
2125,116175,TRUE,Fri Dec 01 04:25:43 +0000 2017,"@Uber_Support  After contacting you concerning deactivation of my account, it was reactivated but after 48 hrs, ,it has been been deactivated. Please help",2124,
2127,116176,TRUE,Tue Oct 31 22:28:10 +0000 2017,"@Ask_Spectrum Very disappointing,  to say the least, and unacceptable in my own home.  I'm still shocked.",2126,2128
2128,116176,TRUE,Tue Oct 31 22:27:21 +0000 2017,"@Ask_Spectrum No,  it's done now. Just remember to practice kindness with customers please. I don't understand why everyone has been so rude thus far.",2127,2129
2130,116176,TRUE,Tue Oct 31 21:29:21 +0000 2017,I've never had a rude cable guy before until forced to switch to @115955 😒 the people on the phone were rude and now this dude?,2129,
2132,116177,TRUE,Tue Oct 31 22:17:31 +0000 2017,"When u wait 10 mins in cold for @115879 &amp; driver goes to the wrong address, cancels &amp; ur next request goes up $15 bc if rush hr, u get @116178",2131,
2134,116179,TRUE,Tue Oct 31 22:08:40 +0000 2017,"Why does @115879 sucker you in with s promise that a driver is 1 minute away, then it becomes 6? Is this a Systems problem or fraud?",2133,
2136,116180,TRUE,Tue Oct 31 22:35:04 +0000 2017,@ChipotleTweets We will be back Friday for lunch 👍,2135,2137
2138,116180,TRUE,Tue Oct 31 22:20:54 +0000 2017,"The Wild Thing heard there was a $3 special at @ChipotleTweets 4 👻 Halloween &amp; couldn’t pass it up 

He hopes Chipotle will sponsor his team https://t.co/RkpOQwsVU0",2137,
2140,116181,TRUE,Tue Oct 31 22:34:34 +0000 2017,@ChipotleTweets I know you guys are busy but don’t undercook brown rice 🙃🙃🙃,2139,
2142,116182,TRUE,Tue Oct 31 23:49:04 +0000 2017,"@ChipotleTweets Chx burrito bowl all the works, bring on the GUAC!!!🤗💖",2144,2141
2143,116182,TRUE,Tue Oct 31 22:34:07 +0000 2017,I'm geekin for sum @ChipotleTweets rightnow🤗😂🥙,2141,
2146,116183,TRUE,Tue Oct 31 22:33:16 +0000 2017,Nothing says Halloween like $3 🌯 burritos and 🌮 tacos @ChipotleTweets https://t.co/kJI7WVXewP,2145,
2148,116184,TRUE,Tue Oct 31 22:33:08 +0000 2017,5th year of getting a boorito! SpoOoOoOky 🌯👻 @ChipotleTweets,2147,
2150,116185,TRUE,Tue Oct 31 22:33:00 +0000 2017,@ChipotleTweets No worries.  I got my four burrito bowls without issue. Lucky me. We beat the lines!,2149,2151
2152,116185,TRUE,Tue Oct 31 21:48:28 +0000 2017,No online orders today?  Really @ChipotleTweets ?  .,2151,
2154,116186,TRUE,Fri Dec 01 06:49:31 +0000 2017,@Uber_Support Sent a DM... Hope you could help soon.,,2153
2155,116186,TRUE,Fri Dec 01 07:06:14 +0000 2017,@Uber_Support Welp... I guess that's one bibimbap order I'm never gonna receive. Good thing I used a first time order promotion. Not a good first impression though.,,2153
2156,116186,TRUE,Fri Dec 01 06:38:56 +0000 2017,@Uber_Support do you also support ubereats singapore? im reaching out here bec the support there is useless. any chance you could help?,2153,
2158,116187,TRUE,Tue Oct 31 22:32:08 +0000 2017,@ChipotleTweets what is this in my food?? https://t.co/dW5E8d5DxO,2157,
2160,116188,TRUE,Tue Oct 31 22:31:58 +0000 2017,Idk what @ChipotleTweets puts in their salad dressing but holy fack it's delicious #drinkitpouritgottahaveit,"21,592,161",
2163,116189,TRUE,Tue Oct 31 22:30:12 +0000 2017,Shoutout to the best burritos around! Thanks @ChipotleTweets  for the $3 burrito! You the best!,"216,221,642,165",
2167,116190,TRUE,Tue Oct 31 22:45:07 +0000 2017,@ChipotleTweets NOOOOOOOOOO https://t.co/MrbjgkVuzy,,2166
2168,116190,TRUE,Tue Oct 31 22:29:57 +0000 2017,@ChipotleTweets WHAT THE HECK?! https://t.co/LPAFswpIbL,2166,
2170,116191,TRUE,Tue Oct 31 22:29:33 +0000 2017,I’m a undercover boss. Thank you for the $3 @ChipotleTweets. 🤓 https://t.co/Pl2Fv4XLWr,2169,
2172,116192,TRUE,Tue Oct 31 22:29:22 +0000 2017,I love you @ChipotleTweets,"21,712,173",
67,115728,TRUE,Tue Oct 31 22:29:16 +0000 2017,@ChipotleTweets @28 My baby https://t.co/dtiXxMIJyq,2174,66
2176,116193,TRUE,Tue Oct 31 22:28:22 +0000 2017,"Was gonna say I’m ready for a job at @ChipotleTweets, but my rolling skills suck. https://t.co/CdzgKpYldg",2175,
2178,116194,TRUE,Tue Oct 31 22:27:20 +0000 2017,@ChipotleTweets got his boorito 🎃😂 https://t.co/QB4ljLjSxx,2177,
2180,116195,TRUE,Tue Oct 31 22:27:16 +0000 2017,Happy Halloween! I broke out my KO cosplay today for @116196 and @79587 and totally not because of @ChipotleTweets . Not at all. https://t.co/CkHFv3lMtB,2179,
2182,116197,TRUE,Tue Oct 31 22:38:35 +0000 2017,@ChipotleTweets Barbacoa w da guac 🤤😛🔥,2184,2181
2183,116197,TRUE,Tue Oct 31 22:27:01 +0000 2017,Best part of today are these $3 burritos💀☠️ @ChipotleTweets https://t.co/vW35DKXm9c,2181,
2186,116198,TRUE,Tue Oct 31 22:26:20 +0000 2017,@ChipotleTweets but do I absolutely have to be in a costume for a $3 #boorito ?!!!,2185,
2188,116200,TRUE,Wed Nov 01 01:26:21 +0000 2017,@ChipotleTweets @116199 Oh my god Becky,,2187
2189,116199,TRUE,Tue Oct 31 22:26:19 +0000 2017,@ChipotleTweets https://t.co/iGQf79bF32,2187,
2191,116201,TRUE,Tue Oct 31 22:25:56 +0000 2017,@ChipotleTweets Your app seems to be down,"21,902,192",
2194,116202,TRUE,Tue Oct 31 22:24:37 +0000 2017,enjoying our $3 #booritos from @ChipotleTweets #HappyHalloween #boo https://t.co/xn5MRjr8Hg,2193,
2196,116203,TRUE,Tue Oct 31 22:24:35 +0000 2017,Adult trick-or-treating for me is going to as many @ChipotleTweets as I can find for #Booritos,2195,
2198,116204,TRUE,Tue Oct 31 22:23:37 +0000 2017,BOORITO TIME! @ChipotleTweets,"21,972,199",
2201,116205,TRUE,Tue Oct 31 22:23:10 +0000 2017,@ChipotleTweets Yes hungry rutgers student ❤️,2200,2202
2203,116205,TRUE,Tue Oct 31 20:26:52 +0000 2017,Bruh @ChipotleTweets u really just made me pay full price for my burrito I'm tight,2202,
2205,116206,TRUE,Tue Oct 31 22:23:02 +0000 2017,"@ChipotleTweets U guys make it really hard to give feedback. Called the store, no answer. Can't send msg on FB. What are my options?",2204,
2207,116207,TRUE,Tue Oct 31 22:23:01 +0000 2017,@ChipotleTweets gave me food poisoning and I’ve never been more heartbroken in my life,2206,
2209,116208,TRUE,Tue Oct 31 22:21:30 +0000 2017,Forgot to get my receipt at @ChipotleTweets. There goes a chance at burritos for a year. Ugh.,2208,
2211,116209,TRUE,Wed Nov 01 11:33:58 +0000 2017,@ChipotleTweets So worth it! Thanks for the fun deal!,,2210
2212,116209,TRUE,Tue Oct 31 22:20:10 +0000 2017,"Heck yes I went to @ChipotleTweets and got a $3 boo-rito bowl for wearing my minion outfit today. Well worth it (also I was far from alone, everyone wore costumes and wanted their costume chippy 😂) https://t.co/crR3iq4K1U","2,210,221,322,142,210",
2217,116210,TRUE,Tue Oct 31 22:32:20 +0000 2017,@VerizonSupport Banking. https://t.co/8535p04F9S,2216,2218
2219,116210,TRUE,Tue Oct 31 22:26:59 +0000 2017,"@115725 @VerizonSupport trying to sign up for autopay, your site tells me my checking account # must be min 12 characters. Mine is 9. So???",2218,
2221,116211,TRUE,Tue Oct 31 22:39:56 +0000 2017,@VerizonSupport I’m standing in front of it,2223,2220
2224,116211,TRUE,Tue Oct 31 22:51:36 +0000 2017,@VerizonSupport Ok. Now what?,2225,2223
2226,116211,TRUE,Tue Oct 31 23:03:35 +0000 2017,@VerizonSupport Didn’t work. Channels come up in guide (always have) by tv freezes when changing to anything under 523.,2227,2225
2228,116211,TRUE,Tue Oct 31 23:22:42 +0000 2017,@VerizonSupport Yes it is.,2229,2227
2222,116211,TRUE,Tue Oct 31 22:33:28 +0000 2017,@VerizonSupport Problem has been consistently happening for about a month,2220,2230
2232,116211,TRUE,Tue Oct 31 22:30:40 +0000 2017,@115722 I’ve lost my network channels and other channels are glitchy. Need help!,2230,
2234,116211,TRUE,Tue Oct 31 22:37:00 +0000 2017,@VerizonSupport No changes in a long time. No new hardware in a long time.,,2233
2231,116211,TRUE,Tue Oct 31 22:32:36 +0000 2017,@VerizonSupport Same problem on both boxes,2233,2230
2236,116212,TRUE,Tue Oct 31 22:43:07 +0000 2017,@VerizonSupport I’m on the phone with your tech now looks like I’ll be another day without internet,2238,2235
2239,116212,TRUE,Tue Oct 31 23:00:06 +0000 2017,@VerizonSupport Nevermind I’ll be out of internet til Saturday smh,,2238
2237,116212,TRUE,Tue Oct 31 22:23:56 +0000 2017,@115722 I have been without internet for two days and y’all gonna tell me to wait til tomorrow,2235,
2241,116213,TRUE,Tue Oct 31 22:44:25 +0000 2017,@AskPlayStation Whenever i go to play my game it says im on my old psn account which i deleted of my system. Ive used that account like once before,2243,2240
2244,116213,TRUE,Tue Oct 31 22:49:32 +0000 2017,@AskPlayStation What do you mean by local user,2245,2243
2242,116213,TRUE,Tue Oct 31 13:26:02 +0000 2017,@AskPlayStation why is this happening to me and only me? https://t.co/tEfiwmCVhl,2240,
2247,116214,TRUE,Tue Oct 31 23:16:52 +0000 2017,@AskPlayStation Thankx,2249,2246
2248,116214,TRUE,Tue Oct 31 22:38:44 +0000 2017,"@AskPlayStation after playing for  a hour, my network on ps4 just drops to 67.9kbps.then I can't play any games(cod black ops3).pls help","22,462,250",
2252,116215,TRUE,Tue Oct 31 23:38:56 +0000 2017,@AskPlayStation Creí que lo había hecho. Ahora les vuelvo a escribir por privado.,2254,2251
2253,116215,TRUE,Tue Oct 31 12:34:17 +0000 2017,@116216 he platinado Horizon Zero Dawn el 1/7/2017 y no he recibido el tema exclusivo vía mail. ¿podrían revisarlo? ID:Rezequiel.,2251,
2256,116217,TRUE,Tue Oct 31 22:36:06 +0000 2017,@AskPlayStation Thanks !,,2255
2257,116217,TRUE,Tue Oct 31 22:34:08 +0000 2017,"@AskPlayStation Hi! Having issue with an old account, no idea what the login/email is for it but I know the ID","22,552,258",
2260,116218,TRUE,Tue Oct 31 22:31:58 +0000 2017,"@AskPlayStation Pero un cobro con la misma información me lo tomo, un minuto después ya no. No es la info de la tarjeta, es un problema del store",2259,2261
2262,116218,TRUE,Tue Oct 31 21:27:49 +0000 2017,"@AskPlayStation Si, que la información de la tarjeta es incorrecta, asociada a PayPal, y una de las compras la hice sin problemas, un minuto antes.",2261,2263
2264,116218,TRUE,Tue Oct 31 20:56:15 +0000 2017,@116216 buenas tardes. Intento comprar por play store y me rechaza las compras,2263,
2266,116219,TRUE,Tue Oct 31 22:27:53 +0000 2017,@116216 me pueden ayudar me robaronmi cuenta de psn,2265,
2268,116220,TRUE,Tue Oct 31 11:41:13 +0000 2017,@AskPlayStation is it possible for me to delete my own psn or change the location and currency? Please reply,2267,
2270,116221,TRUE,Tue Oct 31 11:56:01 +0000 2017,@AskPlayStation Hey is Shadow Of War remote play? Was thinking of getting a vita but i don't know if I can play my games remotely with it.,2269,
2272,116222,TRUE,Tue Oct 31 22:54:52 +0000 2017,"@ATVIAssist How do I recieve the 2xp and weapon unlock though, is it in my gam ready when I load it up?",2274,2271
2275,116222,TRUE,Tue Oct 31 23:03:50 +0000 2017,@ATVIAssist And how come cod ww2 multiplayer servers are active for people who own illegal copies of the game?,,2274
2276,116223,TRUE,Tue Oct 31 23:58:07 +0000 2017,@ATVIAssist @116222 ^^this I wanna know as well,,2274
2273,116222,TRUE,Tue Oct 31 20:30:06 +0000 2017,"@ATVIAssist hey, I have pre ordered ww2 on the Xbox store, how will I receive my cod ww2 2xp and weapon unlock??",2271,
2278,116224,TRUE,Tue Oct 31 20:27:17 +0000 2017,"@ATVIAssist Hi, i preordered ww2 on Saturday and i was told i was going to get 1,100 cod points yet i didn't, do i have to wait till friday?",2277,
2280,116225,TRUE,Tue Oct 31 20:10:47 +0000 2017,@116226 @ATVIAssist Can I use my 3 of a kind on WWII? 🤔😂 plz,2279,2281
2281,116225,TRUE,Tue Oct 31 20:10:27 +0000 2017,@116226 @ATVIAssist Let us transfer over cryptokeys 😭 I have so many,2280,2282
2282,116226,TRUE,Tue Oct 31 20:09:52 +0000 2017,^ @ATVIAssist,"22,812,283",2284
2284,116226,TRUE,Tue Oct 31 20:07:47 +0000 2017,If I have COD Points on BO3/IW will I have those same COD Points in WW2?,"22,822,285",
2287,116227,TRUE,Tue Oct 31 20:12:58 +0000 2017,@ATVIAssist When is the update for Black Ops 3?,2286,
2289,116228,TRUE,Tue Oct 31 20:01:14 +0000 2017,@115766 Help,2288,2290
2290,115766,TRUE,Tue Oct 31 17:00:36 +0000 2017,Only three days left until #WWIIZombies arrive at your doorstep. Happy Halloween! Stay safe tonight. #CODWWII https://t.co/wHTjIiWUg1,2289,
2292,116229,TRUE,Tue Oct 31 21:09:31 +0000 2017,"@MicrosoftHelps Yes, none of it worked. I didn't try the reset because I don't want to reinstall everything. But when i went back to 1703 everything worked",2291,2293
2294,116229,TRUE,Tue Oct 31 01:28:09 +0000 2017,"@116230 this thread seems to be where a lot of people are saying they're having issues. https://t.co/DF060SfN68

no one can pin-point the solution.",2293,2295
2295,116230,TRUE,Mon Oct 30 19:06:30 +0000 2017,@116229 Gotcha. Have you shared your experience with us on the Feedback Hub? https://t.co/N8dIK5X2nH,2294,2296
2296,116229,TRUE,Fri Oct 27 19:42:32 +0000 2017,@116230 I've downgraded back to the 1703 build. There are threads on the Microsoft community of multiple people having same issues,2295,2297
2297,116230,TRUE,Fri Oct 27 19:34:00 +0000 2017,"@116229 Hell! Could you share with us more details about this issue? We'd like to help, if we can.",2296,2298
2298,116229,TRUE,Fri Oct 27 01:50:01 +0000 2017,I don't recommend upgrading to the Windows 10 Fall Creators update. delay it as much as possible! Start menu quit working after the update.,2297,
2300,116231,TRUE,Tue Oct 31 22:20:10 +0000 2017,@MicrosoftHelps Are you trying to help? Because helping would be trying to shut that down. I’m not looking for avoiding I’m looking for you to deal w/ it.,2302,2299
2303,116231,TRUE,Wed Nov 01 00:48:07 +0000 2017,"@MicrosoftHelps Thanks for the outstanding assistance, I get it, it is your company that takes the heat for these people hurting your rep",,2302
2304,116231,TRUE,Wed Nov 01 00:53:20 +0000 2017,@MicrosoftHelps Or even worse hacking them and hurting them. Just trying to show my concern.,,2302
2305,116231,TRUE,Wed Nov 01 00:52:55 +0000 2017,@MicrosoftHelps I apologize for sounding like a jerk but you know they are scamming older people and ripping money off of those who don’t know better,,2302
2301,116231,TRUE,Tue Oct 31 20:22:23 +0000 2017,@MicrosoftHelps Please get back to me immediately this is of the upmost importance,2299,2306
2306,116231,TRUE,Tue Oct 31 20:18:53 +0000 2017,"@MicrosoftHelps I got a phone call claiming to be you but I discovered they weren’t. The number is +1(818)930-5703
They tried to bribe me.",2301,
2308,116232,TRUE,Tue Oct 31 03:22:29 +0000 2017,and somehow three artboards worth of brush work disappeared twice out of nowhere while I was working on another artboard @116233,"23,072,309",
2311,116234,TRUE,Mon Oct 30 16:15:21 +0000 2017,@115769 will Lr6 support the Sony a7r3?,2310,
2313,116235,TRUE,Mon Oct 30 15:05:41 +0000 2017,"@115769 I can't find the edit filename option on either the cloud, mobile or MAC based version of the new LR CC - it was easy on Classic",2312,
2315,116236,TRUE,Tue Oct 31 21:57:50 +0000 2017,@AdobeCare Sorry you misunderstood! Yes using old catalog but imported new A9 files ! Still sllllloooooow,"23,142,316",2317
2318,116236,TRUE,Tue Oct 31 18:45:25 +0000 2017,@AdobeCare Hi apologies for the delay yes it was after migrating to old catalog?,"23,192,317",2320
2321,116236,TRUE,Tue Oct 31 06:30:08 +0000 2017,"@AdobeCare Yes all files, Mac, El Capitan","23,222,320",2323
2324,116236,TRUE,Mon Oct 30 18:12:23 +0000 2017,Adobe Lightroom is terrible since updating to CC Classic ! Sony A9 file takes 15sec to load full preview .... #lightroomcc 🤬 https://t.co/gZApJ1z9zn,2323,
2326,116237,TRUE,Mon Oct 30 06:43:26 +0000 2017,@115769  👋 Any update for when HDR merge and Panorama stitching are coming to Lightroom CC?,2325,
2328,116238,TRUE,Tue Oct 31 22:35:53 +0000 2017,Horrible service from @115783 not concerned for our safety and didn’t even listen to our side of the story! https://t.co/XqMrgBfO2N,2327,
2330,116239,TRUE,Tue Oct 31 22:54:37 +0000 2017,@SW_Help Sorry mean 22:11:41,"23,332,334",2329
2335,116239,TRUE,Tue Oct 31 23:05:32 +0000 2017,@SW_Help That is not what happened.  Or are the platform clocks slow.  Look at the CCTV,,2333
2331,116239,TRUE,Tue Oct 31 22:54:18 +0000 2017,@SW_Help I was at the door with fifty seconds to spare and it left at 11.41.,,2329
2332,116239,TRUE,Tue Oct 31 22:24:11 +0000 2017,The 22.12 @SW_Help train from Clapham Junction to Surbiton left early.  The only train to be early in weeks. Just as annoying.,2329,
2338,116240,TRUE,Tue Oct 31 21:48:12 +0000 2017,@XboxSupport hey if someone creates a second account so he/she can play worse people because they have a higher skill and don’t want to play those people is that considered cheating??,2337,
2340,116241,TRUE,Thu Nov 02 13:45:47 +0000 2017,@XboxSupport The one you guys give in box at purchase,2342,2339
2341,116241,TRUE,Tue Oct 31 21:24:16 +0000 2017,A headset should be a simple plug in and go method right? @XboxSupport,2339,
2344,116242,TRUE,Tue Oct 31 22:37:26 +0000 2017,@nationalrailenq hi why are the trains from Manchester Piccadilly to York delayed??,2343,
